Participant_id,Technique,Gesture_set,height,distance,Checkpoint_time,Object_view_time,mistake_count,personalization_type
2,WRIST_ARM,GS2,0,7,1.946386,0.7072592,0,W2
2,WRIST_ARM,GS2,5,3.5,2.481055,0.9176074,0,W2
2,WRIST_ARM,GS2,0,3.5,2.239619,1.47385,0,W2
2,WRIST_ARM,GS2,2.5,10.5,3.536484,0.5011802,0,W2
2,WRIST_ARM,GS2,0,7,1.503934,0.4585509,0,W2
2,WRIST_ARM,GS2,0,7,1.655845,0.291303,0,W2
2,WRIST_ARM,GS2,0,3.5,1.115779,0.4451159,0,W2
2,WRIST_ARM,GS2,0,7,1.879295,0.4576208,0,W2
2,WRIST_ARM,GS2,5,7,8.187494,1.421266,3,W2
2,WRIST_ARM,GS2,0,3.5,2.599196,2.599196,0,W2
2,WRIST_ARM,GS2,0,7,2.060749,0.4034277,0,W2
2,WRIST_ARM,GS2,0,10.5,2.03218,0.4280787,0,W2
2,WRIST_ARM,GS2,5,10.5,34.26733,0.5732785,1,W2
2,WRIST_ARM,GS2,0,10.5,2.282009,0.7336592,0,W2
2,WRIST_ARM,GS2,0,10.5,2.197898,0.4568985,0,W2
2,WRIST_ARM,GS2,0,7,1.922945,0.3748685,0,W2
2,WRIST_ARM,GS2,2.5,3.5,1.741496,0.4994096,0,W2
2,WRIST_ARM,GS2,0,10.5,1.920525,0.6789408,0,W2
2,WRIST_ARM,GS2,2.5,7,1.949461,0.694856,0,W2
2,WRIST_ARM,GS2,0,10.5,2.000897,0.4861916,0,W2
2,WRIST_ARM,GS2,5,10.5,17.22624,0.5314791,1,W2
2,WRIST_ARM,GS2,0,7,2.110717,0.8453155,0,W2
2,WRIST_ARM,GS2,5,10.5,19.18927,0.4742858,0,W2
2,WRIST_ARM,GS2,0,3.5,2.321591,2.321591,0,W2
2,WRIST_ARM,GS2,2.5,7,2.231256,0.8501258,0,W2
2,WRIST_ARM,GS2,0,3.5,1.766043,1.376411,0,W2
2,WRIST_ARM,GS2,5,7,5.74017,0.8912291,0,W2
2,WRIST_ARM,GS2,0,3.5,1.625088,1.728336,1,W1
2,WRIST_ARM,GS2,0,3.5,2.117879,0.4055011,1,W1
2,WRIST_ARM,GS2,2.5,7,2.423084,0.4451306,0,W1
2,WRIST_ARM,GS2,0,7,1.697114,0.6121008,0,W1
2,WRIST_ARM,GS2,2.5,10.5,2.451341,0.7377494,0,W1
2,WRIST_ARM,GS2,0,10.5,2.185096,0.5428813,0,W1
2,WRIST_ARM,GS2,0,3.5,1.323857,0.4737486,0,W1
2,WRIST_ARM,GS2,2.5,7,3.298652,0.2774218,1,W1
2,WRIST_ARM,GS2,0,7,1.560466,0.4730452,0,W1
2,WRIST_ARM,GS2,0,7,1.849781,0.3747912,0,W1
2,WRIST_ARM,GS2,2.5,3.5,1.951763,0.9060908,0,W1
2,WRIST_ARM,GS2,0,10.5,2.656906,0.3743973,1,W1
2,WRIST_ARM,GS2,5,7,3.274521,0.9897997,1,W1
2,WRIST_ARM,GS2,0,3.5,22.46959,4.298555,9,W1
2,WRIST_ARM,GS2,2.5,3.5,2.575899,0.9170536,0,W1
2,WRIST_ARM,GS2,0,7,1.780547,0.5827513,0,W1
2,WRIST_ARM,GS2,5,3.5,3.621975,1.574378,0,W1
2,WRIST_ARM,GS2,0,7,2.015503,0.7904778,0,W1
2,WRIST_ARM,GS2,5,10.5,17.22346,0.5426381,0,W1
2,WRIST_ARM,GS2,0,10.5,2.059082,0.7788357,0,W1
2,WRIST_ARM,GS2,0,7,1.823828,0.3340862,0,W1
2,WRIST_ARM,GS2,5,7,1.991671,0.9048735,1,W1
2,WRIST_ARM,GS2,0,7,1.614587,0.41678,0,W1
2,WRIST_ARM,GS2,5,10.5,4.152128,0.793946,0,W1
2,WRIST_ARM,GS2,0,10.5,2.420461,0.8032604,0,W1
2,WRIST_ARM,GS2,0,10.5,1.920817,0.5558667,0,W1
2,WRIST_ARM,GS2,0,10.5,2.619742,0.7665972,0,W1
2,WRIST_ARM,GS2,5,10.5,7.071222,0.8480669,0,W1
2,WRIST_ARM,GS2,0,3.5,3.058967,1.429357,1,W1
2,WRIST_ARM,GS2,2.5,3.5,1.978835,0.8505799,0,W1
2,WRIST_ARM,GS2,0,10.5,1.824976,0.6945181,0,W1
2,WRIST_ARM,GS2,5,3.5,2.535125,1.351712,0,W1
2,WRIST_ARM,GS2,0,3.5,2.6034,0.9874628,1,W1
2,WRIST_ARM,GS2,0,10.5,2.937458,1.112793,0,W1
2,WRIST_ARM,GS2,0,7,1.950355,0.6531137,0,W1
2,WRIST_ARM,GS2,2.5,10.5,2.239928,0.7359586,0,W1
2,WRIST_ARM,GS2,0,3.5,1.433246,0.7238961,0,W1
2,WRIST_ARM,GS2,2.5,10.5,2.534389,0.7799311,0,W1
2,WRIST_ARM,GS2,0,3.5,1.588504,0.5826493,0,W1
2,WRIST_ARM,GS2,0,3.5,1.571973,0.5706443,0,W1
2,WRIST_ARM,GS2,2.5,7,1.783395,0.4307996,0,W1
2,WRIST_ARM,GS2,0,10.5,2.268171,0.8329033,0,W1
2,WRIST_ARM,GS2,5,3.5,2.648934,1.283386,0,W1
2,WRIST_ARM,GS2,0,7,2.432132,1.011288,0,W1
2,WRIST_ARM,GS2,5,7,3.817043,0.8501624,0,W1
2,WRIST_ARM,GS2,0,3.5,1.460244,0.8501624,3,W1
2,WRIST_ARM,GS2,2.5,3.5,1.615669,0.4032781,0,W1
2,WRIST_ARM,GS2,0,7,1.962324,0.4737144,0,W1
2,WRIST_ARM,GS2,0,10.5,3.244986,0.6253139,1,W1
2,WRIST_ARM,GS2,5,7,2.812186,1.278985,0,W1
2,WRIST_ARM,GS2,0,10.5,3.158128,0.6315243,0,W1
2,WRIST_ARM,GS2,2.5,10.5,2.841457,0.4611259,1,W1
2,WRIST_ARM,GS2,0,3.5,1.516189,0.5287615,0,W1
2,WRIST_ARM,GS2,2.5,7,2.091478,0.4336548,0,W1
2,WRIST_ARM,GS2,0,7,1.500489,0.4027329,0,W1
2,WRIST_ARM,GS2,0,3.5,1.435225,0.3650088,0,W1
2,WRIST_ARM,GS2,5,3.5,3.734519,1.547707,0,W1
2,WRIST_ARM,GS2,0,7,2.12558,0.8876829,0,W1
2,WRIST_ARM,GS2,2.5,3.5,1.979556,0.8766457,0,W1
2,WRIST_ARM,GS2,0,10.5,2.462267,0.6524902,0,W1
2,WRIST_ARM,GS2,5,10.5,37.66283,0.7093143,4,W1
2,WRIST_ARM,GS2,0,3.5,12.93167,2.892289,4,W1
2,WRIST_ARM,GS2,2.5,3.5,2.479444,1.155419,0,W1
2,WRIST_ARM,GS2,0,3.5,2.19844,2.19844,1,W1
2,WRIST_ARM,GS2,0,10.5,2.618099,0.8634662,0,W1
2,WRIST_ARM,GS2,5,7,2.771012,1.435087,0,W1
2,WRIST_ARM,GS2,0,10.5,2.01857,0.9574848,0,W1
2,WRIST_ARM,GS2,0,3.5,1.238272,0.390795,0,W1
2,WRIST_ARM,GS2,5,7,6.823858,1.003973,4,W1
2,WRIST_ARM,GS2,0,10.5,2.238761,0.8875777,0,W1
2,WRIST_ARM,GS2,0,10.5,2.996663,0.5704792,1,W1
2,WRIST_ARM,GS2,2.5,7,3.102604,0.8460625,0,W1
2,WRIST_ARM,GS2,0,3.5,1.615556,0.9164869,0,W1
2,WRIST_ARM,GS2,2.5,10.5,2.923511,0.5968103,0,W1
2,WRIST_ARM,GS2,0,10.5,2.895346,0.5412227,1,W1
2,WRIST_ARM,GS2,2.5,7,1.866946,0.5559878,0,W1
2,WRIST_ARM,GS2,0,7,1.670551,0.4439233,0,W1
2,WRIST_ARM,GS2,0,7,1.87852,0.6520824,0,W1
2,WRIST_ARM,GS2,5,10.5,11.94583,1.01803,2,W1
2,WRIST_ARM,GS2,0,3.5,23.26477,1.837018,10,W1
2,WRIST_ARM,GS2,2.5,10.5,3.077003,1.140188,0,W1
2,WRIST_ARM,GS2,0,10.5,2.657473,0.5125406,0,W1
2,WRIST_ARM,GS2,5,3.5,2.673019,1.366926,0,W1
2,WRIST_ARM,GS2,0,7,1.752238,0.6107809,0,W1
2,WRIST_ARM,GS2,0,7,1.562366,0.3344392,0,W1
2,WRIST_ARM,GS2,5,10.5,7.42035,0.8490254,1,W1
2,WRIST_ARM,GS2,0,3.5,2.169757,1.894883,0,W1
2,WRIST_ARM,GS2,0,7,2.159396,1.030638,0,W1
2,WRIST_ARM,GS2,0,7,2.020781,0.69594,0,W1
2,WRIST_ARM,GS2,5,3.5,3.286246,1.377455,0,W1
2,WRIST_ARM,GS2,0,10.5,3.477779,0.5018068,0,W3
2,WRIST_ARM,GS2,0,3.5,1.601402,0.5159364,0,W3
2,WRIST_ARM,GS2,2.5,3.5,2.242275,1.001225,0,W3
2,WRIST_ARM,GS2,0,7,2.016726,0.639724,0,W3
2,WRIST_ARM,GS2,2.5,3.5,2.395735,1.128041,0,W3
2,WRIST_ARM,GS2,0,7,1.685369,0.7101454,0,W3
2,WRIST_ARM,GS2,0,7,1.822829,0.4744524,0,W3
2,WRIST_ARM,GS2,0,7,2.39525,0.6116704,0,W3
2,WRIST_ARM,GS2,0,10.5,1.8372,0.5572845,0,W3
2,WRIST_ARM,GS2,2.5,10.5,3.094553,0.5699388,0,W3
2,WRIST_ARM,GS2,0,7,1.805613,0.6507105,0,W3
2,WRIST_ARM,GS2,5,10.5,21.0941,1.087681,3,W3
2,WRIST_ARM,GS2,0,3.5,2.062305,1.26502,0,W3
2,WRIST_ARM,GS2,2.5,7,4.366725,0.5698451,1,W3
2,WRIST_ARM,GS2,0,10.5,2.511641,0.4615676,0,W3
2,WRIST_ARM,GS2,2.5,10.5,3.127349,0.3876407,0,W3
2,WRIST_ARM,GS2,0,3.5,1.643892,0.8361188,0,W3
2,WRIST_ARM,GS2,2.5,10.5,2.007069,0.2921393,0,W3
2,WRIST_ARM,GS2,0,10.5,1.752268,0.4298873,0,W3
2,WRIST_ARM,GS2,0,7,1.519045,0.3060009,0,W3
2,WRIST_ARM,GS2,5,7,2.617556,0.9451995,0,W3
2,WRIST_ARM,GS2,0,10.5,1.794634,0.6792885,0,W3
2,WRIST_ARM,GS2,0,10.5,1.782968,0.5287784,0,W3
2,WRIST_ARM,GS2,5,3.5,2.686358,1.277537,0,W3
2,WRIST_ARM,GS2,0,3.5,2.379186,2.379186,1,W3
2,WRIST_ARM,GS2,0,3.5,1.296214,0.3623759,0,W3
2,WRIST_ARM,GS2,2.5,3.5,2.021485,0.9604295,0,W3
2,WRIST_ARM,GS2,0,7,1.959064,0.4140815,0,W3
2,WRIST_ARM,GS2,5,10.5,6.211779,0.696883,0,W3
2,WRIST_ARM,GS2,0,10.5,2.44925,0.985474,0,W3
2,WRIST_ARM,GS2,5,7,2.284548,1.058697,0,W3
2,WRIST_ARM,GS2,0,3.5,2.156925,2.156925,0,W3
2,WRIST_ARM,GS2,0,10.5,1.991997,0.5695471,0,W3
2,WRIST_ARM,GS2,2.5,7,1.867666,0.3744969,0,W3
2,WRIST_ARM,GS2,0,3.5,1.529211,1.529211,0,W3
2,WRIST_ARM,GS2,0,10.5,2.132613,0.4725229,0,W3
2,WRIST_ARM,GS2,5,3.5,3.227955,1.195574,0,W3
2,WRIST_ARM,GS2,0,7,1.640906,0.6096664,0,W3
2,WRIST_ARM,GS2,2.5,7,2.92534,0.5296292,1,W3
2,WRIST_ARM,GS2,0,3.5,1.88115,0.7366611,0,W3
2,WRIST_ARM,GS2,5,10.5,10.99646,0.4722568,1,W3
2,WRIST_ARM,GS2,0,3.5,1.989309,1.068851,0,W3
2,WRIST_ARM,GS2,5,3.5,2.936783,1.530345,0,W3
2,WRIST_ARM,GS2,0,7,1.92299,0.7644926,0,W3
2,WRIST_ARM,GS2,5,7,5.459064,0.8486441,2,W3
2,WRIST_ARM,GS2,0,10.5,2.797032,0.8486441,10,W3
2,WRIST_ARM,GS2,5,7,2.324443,0.9170964,0,W3
2,WRIST_ARM,GS2,0,10.5,2.268469,0.4178484,0,W3
2,WRIST_ARM,GS2,0,3.5,1.21184,0.4055857,0,W3
2,WRIST_ARM,GS2,0,3.5,1.297652,0.3492416,0,W3
2,WRIST_ARM,GS2,0,3.5,2.155165,0.4573507,1,W3
2,WRIST_ARM,GS2,5,3.5,2.633595,1.211328,0,W3
2,WRIST_ARM,GS2,0,7,2.103392,0.51364,0,W3
2,WRIST_ARM,GS2,0,3.5,1.361106,0.5126544,0,W3
2,WRIST_ARM,GS2,2.5,10.5,2.645164,0.2530019,0,W3
2,WRIST_ARM,GS2,0,10.5,1.503274,0.4467322,0,W3
2,WRIST_ARM,GS2,0,10.5,1.559142,0.3486825,0,W3
2,WRIST_ARM,GS2,2.5,3.5,1.868308,0.6824233,0,W3
2,WRIST_ARM,GS2,0,7,1.765958,0.4028197,0,W3
2,WRIST_ARM,GS2,2.5,7,1.687425,0.4866405,0,W3
2,WRIST_ARM,GS2,0,3.5,1.292926,0.4430627,0,W3
2,WRIST_ARM,GS2,0,10.5,1.657773,0.3331202,0,W3
2,WRIST_ARM,GS2,5,10.5,7.447889,0.82061,2,W3
2,WRIST_ARM,GS2,0,3.5,1.698208,1.166273,0,W3
2,WRIST_ARM,GS2,5,3.5,2.662529,1.07074,0,W3
2,WRIST_ARM,GS2,0,10.5,4.158318,0.6351408,1,W3
2,WRIST_ARM,GS2,0,7,1.811146,0.4173525,0,W3
2,WRIST_ARM,GS2,2.5,10.5,4.177742,0.6678074,1,W3
2,WRIST_ARM,GS2,0,3.5,1.264414,0.5266281,0,W3
2,WRIST_ARM,GS2,0,7,1.828375,0.4594969,0,W3
2,WRIST_ARM,GS2,2.5,7,2.337231,0.8871619,0,W3
2,WRIST_ARM,GS2,0,7,1.601503,0.5683507,0,W3
2,WRIST_ARM,GS2,5,3.5,3.15929,1.891622,0,W3
2,WRIST_ARM,GS2,0,7,2.28196,0.5264397,1,W3
2,WRIST_ARM,GS2,2.5,10.5,2.714338,0.4175272,0,W3
2,WRIST_ARM,GS2,0,10.5,2.062193,0.4860575,0,W3
2,WRIST_ARM,GS2,2.5,7,2.380754,0.3885089,1,W3
2,WRIST_ARM,GS2,0,3.5,1.600395,0.6391531,0,W3
2,WRIST_ARM,GS2,5,7,3.648512,0.5141357,1,W3
2,WRIST_ARM,GS2,0,7,2.712956,0.5820007,1,W3
2,WRIST_ARM,GS2,5,10.5,14.3966,0.4873569,6,W3
2,WRIST_ARM,GS2,0,3.5,1.711594,0.9436536,0,W3
2,WRIST_ARM,GS2,2.5,3.5,1.504924,0.4734871,0,W3
2,WRIST_ARM,GS2,0,10.5,2.006523,0.598147,0,W3
2,WRIST_ARM,GS2,5,7,2.979109,0.8756532,0,W3
2,WRIST_ARM,GS2,0,7,2.699528,0.5814266,1,W3
2,WRIST_ARM,GS2,2.5,3.5,1.501615,0.5408159,0,W3
2,WRIST_ARM,GS2,0,10.5,3.621073,0.4169858,0,W3
2,WRIST_ARM,GS2,0,7,2.074247,0.4178992,0,W3
2,WRIST_ARM,GS2,5,10.5,21.91541,0.7805943,3,W3
3,WRIST_ARM,GS2,0,7,4.163344,0.7369198,4,W2
3,WRIST_ARM,GS2,0,7,3.630281,0.5579363,0,W2
3,WRIST_ARM,GS2,2.5,7,2.8413,0.7117384,0,W2
3,WRIST_ARM,GS2,0,10.5,3.075492,0.3960925,0,W2
3,WRIST_ARM,GS2,2.5,3.5,2.131766,0.4751027,0,W2
3,WRIST_ARM,GS2,0,10.5,2.520998,0.6679682,0,W2
3,WRIST_ARM,GS2,2.5,10.5,3.550062,0.6557127,1,W2
3,WRIST_ARM,GS2,0,10.5,2.630612,0.4446104,0,W2
3,WRIST_ARM,GS2,5,3.5,2.966928,1.225015,0,W2
3,WRIST_ARM,GS2,0,10.5,2.894271,1.544462,0,W2
3,WRIST_ARM,GS2,5,10.5,2.923924,0.599466,0,W2
3,WRIST_ARM,GS2,0,7,4.022987,1.000422,1,W2
3,WRIST_ARM,GS2,5,7,2.158549,0.6129895,0,W2
3,WRIST_ARM,GS2,0,3.5,2.659067,2.659067,0,W2
3,WRIST_ARM,GS2,0,3.5,3.07567,1.892303,1,W2
3,WRIST_ARM,GS2,5,10.5,3.565368,0.6405122,0,W2
3,WRIST_ARM,GS2,0,3.5,2.936959,2.936959,1,W2
3,WRIST_ARM,GS2,2.5,7,3.620865,0.5428196,1,W2
3,WRIST_ARM,GS2,0,3.5,2.463871,1.224455,0,W2
3,WRIST_ARM,GS2,0,7,2.340991,0.6258254,0,W2
3,WRIST_ARM,GS2,0,10.5,11.26114,0.6512687,2,W2
3,WRIST_ARM,GS2,0,3.5,2.08914,0.5859923,0,W2
3,WRIST_ARM,GS2,2.5,7,2.227973,0.5419713,0,W2
3,WRIST_ARM,GS2,0,10.5,2.574719,0.8191324,0,W2
3,WRIST_ARM,GS2,2.5,10.5,4.065499,0.5003682,0,W2
3,WRIST_ARM,GS2,0,7,2.393629,0.5358385,0,W2
3,WRIST_ARM,GS2,2.5,10.5,2.744063,0.4736157,0,W2
3,WRIST_ARM,GS2,0,7,1.698712,0.7088099,0,W2
3,WRIST_ARM,GS2,0,3.5,1.892952,0.4584056,0,W2
3,WRIST_ARM,GS2,5,10.5,6.433546,0.5149641,0,W2
3,WRIST_ARM,GS2,0,7,2.878217,1.026831,0,W2
3,WRIST_ARM,GS2,2.5,3.5,2.021282,0.08366198,0,W2
3,WRIST_ARM,GS2,0,10.5,2.4495,0.3878654,0,W2
3,WRIST_ARM,GS2,2.5,10.5,2.437797,0.179702,0,W2
3,WRIST_ARM,GS2,0,7,2.073925,0.5829358,0,W2
3,WRIST_ARM,GS2,0,3.5,1.616602,0.6680634,0,W2
3,WRIST_ARM,GS2,2.5,3.5,2.072875,0.4433981,0,W2
3,WRIST_ARM,GS2,0,10.5,5.290574,0.4027766,1,W2
3,WRIST_ARM,GS2,0,7,2.854015,0.6545139,0,W2
3,WRIST_ARM,GS2,5,3.5,3.815877,2.158074,0,W2
3,WRIST_ARM,GS2,0,10.5,3.005775,0.7904615,0,W2
3,WRIST_ARM,GS2,5,7,3.121357,0.5284812,0,W2
3,WRIST_ARM,GS2,0,7,2.377456,0.929446,0,W2
3,WRIST_ARM,GS2,0,10.5,4.178163,0.6532891,0,W2
3,WRIST_ARM,GS2,2.5,7,2.922859,0.471926,0,W2
3,WRIST_ARM,GS2,0,7,2.027755,0.3481408,0,W2
3,WRIST_ARM,GS2,5,10.5,3.215361,0.5722587,0,W2
3,WRIST_ARM,GS2,0,7,3.423547,1.557765,0,W2
3,WRIST_ARM,GS2,2.5,3.5,1.880308,0.5999839,0,W2
3,WRIST_ARM,GS2,0,3.5,1.754284,1.754284,0,W2
3,WRIST_ARM,GS2,5,3.5,2.43662,0.6964394,0,W2
3,WRIST_ARM,GS2,0,3.5,2.646781,2.646781,0,W2
3,WRIST_ARM,GS2,0,3.5,2.198694,0.5129726,0,W2
3,WRIST_ARM,GS2,5,7,2.103294,0.3890016,0,W2
3,WRIST_ARM,GS2,0,7,3.453809,1.26564,0,W2
3,WRIST_ARM,GS2,5,3.5,4.31496,1.373661,0,W2
3,WRIST_ARM,GS2,0,3.5,3.68659,3.68659,0,W2
3,WRIST_ARM,GS2,0,7,2.340753,0.5712545,0,W2
3,WRIST_ARM,GS2,2.5,10.5,2.365509,0.5417142,0,W2
3,WRIST_ARM,GS2,0,10.5,2.953828,1.003908,0,W2
3,WRIST_ARM,GS2,0,10.5,2.977472,0.457758,0,W2
3,WRIST_ARM,GS2,2.5,3.5,3.288176,1.697124,0,W2
3,WRIST_ARM,GS2,0,7,2.475632,0.7905868,0,W2
3,WRIST_ARM,GS2,5,7,1.90875,0.1525141,0,W2
3,WRIST_ARM,GS2,0,3.5,3.144601,3.144601,0,W2
3,WRIST_ARM,GS2,5,3.5,2.885045,1.410308,0,W2
3,WRIST_ARM,GS2,0,7,2.175992,0.9157718,0,W2
3,WRIST_ARM,GS2,2.5,10.5,2.682905,0.6038253,0,W2
3,WRIST_ARM,GS2,0,10.5,2.321488,0.7762908,0,W2
3,WRIST_ARM,GS2,0,10.5,2.968154,0.2647257,0,W2
3,WRIST_ARM,GS2,5,10.5,3.089203,0.6248669,0,W2
3,WRIST_ARM,GS2,0,3.5,6.515923,3.536025,1,W2
3,WRIST_ARM,GS2,2.5,3.5,4.651897,0.5005794,0,W2
3,WRIST_ARM,GS2,0,3.5,1.977545,1.141073,0,W2
3,WRIST_ARM,GS2,2.5,7,2.922298,0.7764232,0,W2
3,WRIST_ARM,GS2,0,10.5,2.575732,0.6115207,1,W2
3,WRIST_ARM,GS2,0,10.5,3.577816,0.4866689,0,W2
3,WRIST_ARM,GS2,0,10.5,2.145581,0.5711128,0,W2
3,WRIST_ARM,GS2,2.5,7,1.837385,0.3744161,0,W2
3,WRIST_ARM,GS2,0,10.5,2.701216,0.9595369,0,W2
3,WRIST_ARM,GS2,0,10.5,6.862157,0.235324,1,W2
3,WRIST_ARM,GS2,5,10.5,4.747878,0.222882,0,W2
3,WRIST_ARM,GS2,0,7,2.185258,0.8899861,0,W2
3,WRIST_ARM,GS2,0,7,1.881117,0.5560676,0,W2
3,WRIST_ARM,GS2,0,7,2.421393,0.5828757,0,W2
3,WRIST_ARM,GS2,2.5,10.5,2.35437,0.7414929,0,W2
3,WRIST_ARM,GS2,0,3.5,3.103081,3.103081,0,W2
3,WRIST_ARM,GS2,5,7,2.019663,0.7798203,0,W2
3,WRIST_ARM,GS2,0,3.5,8.838841,2.407384,2,W2
3,WRIST_ARM,GS2,2.5,7,2.897831,0.7242025,0,W2
3,WRIST_ARM,GS2,0,10.5,2.046347,13.25474,4,W1
3,WRIST_ARM,GS2,5,10.5,4.859142,0.4458047,1,W1
3,WRIST_ARM,GS2,0,10.5,2.435735,0.695042,0,W1
3,WRIST_ARM,GS2,0,3.5,1.3373,0.2786996,0,W1
3,WRIST_ARM,GS2,5,7,5.47023,0.3750751,0,W1
3,WRIST_ARM,GS2,0,10.5,2.658806,0.779909,0,W1
3,WRIST_ARM,GS2,2.5,7,2.257431,0.4462675,0,W1
3,WRIST_ARM,GS2,0,3.5,1.780987,1.780987,0,W1
3,WRIST_ARM,GS2,2.5,3.5,1.644203,0.6812946,0,W1
3,WRIST_ARM,GS2,0,10.5,1.808523,0.4303796,0,W1
3,WRIST_ARM,GS2,5,10.5,2.939513,0.3337032,0,W1
3,WRIST_ARM,GS2,0,10.5,4.369249,0.9305642,1,W1
3,WRIST_ARM,GS2,2.5,7,2.940958,0.6688981,0,W1
3,WRIST_ARM,GS2,0,3.5,3.201074,3.201074,1,W1
3,WRIST_ARM,GS2,0,10.5,2.254868,0.5968629,0,W1
3,WRIST_ARM,GS2,5,7,2.534714,0.5840355,0,W1
3,WRIST_ARM,GS2,0,7,2.587829,1.123839,0,W1
3,WRIST_ARM,GS2,5,3.5,3.050956,1.60313,0,W1
3,WRIST_ARM,GS2,0,3.5,2.642683,2.642683,0,W1
3,WRIST_ARM,GS2,0,7,3.857184,0.4595033,1,W1
3,WRIST_ARM,GS2,5,3.5,3.231648,1.632827,0,W1
3,WRIST_ARM,GS2,0,7,2.337062,1.068929,0,W1
3,WRIST_ARM,GS2,5,10.5,3.093501,0.7107797,0,W1
3,WRIST_ARM,GS2,0,7,2.558518,1.040499,0,W1
3,WRIST_ARM,GS2,0,10.5,2.842443,0.7951128,1,W1
3,WRIST_ARM,GS2,5,7,2.548751,0.6813456,0,W1
3,WRIST_ARM,GS2,0,3.5,2.712736,2.712736,0,W1
3,WRIST_ARM,GS2,2.5,3.5,1.977528,0.4871221,0,W1
3,WRIST_ARM,GS2,0,7,4.120526,0.7358859,0,W1
3,WRIST_ARM,GS2,0,7,2.409693,0.7934811,0,W1
3,WRIST_ARM,GS2,2.5,10.5,5.011093,0.5415782,1,W1
3,WRIST_ARM,GS2,0,7,2.617513,0.5561356,0,W1
3,WRIST_ARM,GS2,0,3.5,1.908939,0.9473618,0,W1
3,WRIST_ARM,GS2,0,10.5,2.420659,0.5974098,0,W1
3,WRIST_ARM,GS2,2.5,10.5,2.660554,0.5428506,0,W1
3,WRIST_ARM,GS2,0,7,2.11447,0.5819063,0,W1
3,WRIST_ARM,GS2,0,3.5,1.881761,1.881761,0,W1
3,WRIST_ARM,GS2,0,7,1.752634,0.4437644,0,W1
3,WRIST_ARM,GS2,2.5,3.5,1.908615,0.5981458,0,W1
3,WRIST_ARM,GS2,0,10.5,8.211877,0.5127261,0,W1
3,WRIST_ARM,GS2,2.5,10.5,4.248631,0.4041797,0,W1
3,WRIST_ARM,GS2,0,3.5,1.822422,1.822422,0,W1
3,WRIST_ARM,GS2,5,3.5,2.022635,0.752066,1,W1
3,WRIST_ARM,GS2,0,3.5,2.027677,2.027677,1,W1
3,WRIST_ARM,GS2,2.5,7,2.426801,0.5022765,1,W1
3,WRIST_ARM,GS2,0,3.5,1.501652,11.58214,1,W1
3,WRIST_ARM,GS2,0,7,2.030793,0.6798062,0,W1
3,WRIST_ARM,GS2,0,3.5,1.976596,0.5480486,0,W1
3,WRIST_ARM,GS2,2.5,10.5,3.120513,0.5290661,0,W1
3,WRIST_ARM,GS2,0,7,2.434739,1.01065,0,W1
3,WRIST_ARM,GS2,5,3.5,6.599467,2.079062,0,W1
3,WRIST_ARM,GS2,0,10.5,3.720075,0.9387389,0,W1
3,WRIST_ARM,GS2,2.5,10.5,2.779664,0.4577788,0,W1
3,WRIST_ARM,GS2,0,3.5,1.909609,1.909609,0,W1
3,WRIST_ARM,GS2,0,7,6.516127,0.5141875,0,W1
3,WRIST_ARM,GS2,2.5,3.5,1.962519,0.625815,0,W1
3,WRIST_ARM,GS2,0,3.5,2.660383,2.660383,0,W1
3,WRIST_ARM,GS2,0,7,2.058741,0.5278313,0,W1
3,WRIST_ARM,GS2,0,3.5,1.74193,0.7364324,0,W1
3,WRIST_ARM,GS2,2.5,3.5,1.794073,0.5563771,0,W1
3,WRIST_ARM,GS2,0,3.5,3.884011,2.756099,0,W1
3,WRIST_ARM,GS2,5,10.5,10.41428,0.6264958,2,W1
3,WRIST_ARM,GS2,0,7,4.27598,1.224392,0,W1
3,WRIST_ARM,GS2,5,3.5,2.464321,0.9588456,0,W1
3,WRIST_ARM,GS2,0,10.5,17.1375,0.7225616,0,W1
3,WRIST_ARM,GS2,2.5,7,2.366889,0.6954303,0,W1
3,WRIST_ARM,GS2,0,7,2.033096,0.6953644,0,W1
3,WRIST_ARM,GS2,5,3.5,4.900961,2.52233,0,W1
3,WRIST_ARM,GS2,0,10.5,2.685572,0.8608838,0,W1
3,WRIST_ARM,GS2,5,7,1.88099,0.5143557,0,W1
3,WRIST_ARM,GS2,0,10.5,1.87916,1.07141,0,W1
3,WRIST_ARM,GS2,2.5,3.5,1.615281,0.5550441,0,W1
3,WRIST_ARM,GS2,0,3.5,1.907124,1.336168,0,W1
3,WRIST_ARM,GS2,2.5,10.5,2.241436,0.5138,0,W1
3,WRIST_ARM,GS2,0,3.5,1.936397,1.936397,0,W1
3,WRIST_ARM,GS2,5,10.5,10.91357,0.5829991,1,W1
3,WRIST_ARM,GS2,0,10.5,2.646202,0.6115721,0,W1
3,WRIST_ARM,GS2,0,7,1.502743,0.4161551,0,W1
3,WRIST_ARM,GS2,2.5,7,5.960093,0.5142955,1,W1
3,WRIST_ARM,GS2,0,10.5,2.253899,0.8186307,0,W1
3,WRIST_ARM,GS2,0,3.5,1.977756,1.018998,1,W1
3,WRIST_ARM,GS2,5,7,2.548138,0.8488101,0,W1
3,WRIST_ARM,GS2,0,10.5,2.018759,0.750849,0,W1
3,WRIST_ARM,GS2,5,10.5,3.118735,0.6522181,0,W1
3,WRIST_ARM,GS2,0,10.5,2.423168,0.9865887,0,W1
