Timestamp,Participant_id,Technique,Gesture_set,height,distance,Pointer_type,Checkpoint_time,Object_view_time,Total_time,mistake_count,d_from_center,d_from_center_with_spike,combo_index
5/30/2022 11:51,1,ARM,GS2,G,2.5,11,2.0605,0.6728383,45.7251,0,0.449614,0.449614,22
5/30/2022 11:51,1,ARM,GS2,G,0,11,1.573259,0.2465998,47.29835,0,0.4188839,0.4188839,23
5/30/2022 11:51,1,ARM,GS2,G,0,11,1.670727,0.4734812,48.96907,0,0.4366046,0.4366046,24
5/30/2022 11:51,1,ARM,GS2,G,2.5,5.5,1.25284,0.3620122,50.22189,0,0.465865,0.465865,25
5/30/2022 11:51,1,ARM,GS2,G,0,11,2.283409,0.3612738,52.5053,0,0.4675839,0.4675839,26
5/30/2022 11:51,1,ARM,GS2,G,2.5,11,1.531607,0.3165356,54.0369,0,0.4313996,0.4313996,27
5/30/2022 11:51,1,ARM,GS2,G,0,5.5,1.768735,1.096254,55.80563,0,0.4706334,0.4706334,28
5/30/2022 11:51,1,ARM,GS2,G,5,5.5,2.282244,0.5422662,58.08787,0,0.4903561,0.4903561,29
5/30/2022 11:51,1,ARM,GS2,G,0,5.5,2.019172,1.371834,60.10706,0,0.4240862,0.4240862,30
5/30/2022 11:51,1,ARM,GS2,G,5,5.5,2.018515,0.4448543,62.12557,0,0.4875943,0.4875943,31
5/30/2022 11:51,1,ARM,GS2,G,0,5.5,1.699101,0.6970261,63.82468,0,0.49207,0.49207,32
5/30/2022 11:51,1,ARM,GS2,G,2.5,5.5,1.503792,0.4071006,65.32848,0,0.5137395,8.713197,33
5/30/2022 11:51,1,ARM,GS2,G,0,11,2.018217,0.5998147,67.34673,0,0.4537441,0.4537441,34
5/30/2022 11:51,1,ARM,GS2,G,5,11,2.110274,0.5585138,69.45698,0,0.4694152,0.4694152,35
5/30/2022 11:51,1,ARM,GS2,G,0,5.5,1.523927,1.523927,70.98093,0,0.4397588,0.4397588,36
5/30/2022 11:51,1,ARM,GS2,G,0,5.5,2.004769,0.3531179,72.98572,1,0.4140007,0.4541151,37
5/30/2022 11:51,1,ARM,GS2,G,2.5,5.5,1.823298,0.01310672,74.809,1,0.4497508,0.4497508,38
5/30/2022 11:51,1,ARM,GS2,G,0,5.5,1.57328,0.4866212,76.38228,0,0.471854,0.471854,39
5/30/2022 11:51,1,ARM,GS2,G,0,11,1.419717,0.01385146,77.802,0,0.4870129,0.4870129,40
5/30/2022 11:51,1,ARM,GS2,G,0,11,1.559343,0.3454219,79.36136,0,0.4873492,0.4873492,41
5/30/2022 11:51,1,ARM,GS2,G,2.5,11,1.60109,0.5691818,80.96246,0,0.4484806,0.4484806,42
5/30/2022 11:51,1,ARM,GS2,G,0,11,1.768209,0.3766795,82.73065,0,0.4717596,0.4717596,43
5/30/2022 11:51,1,ARM,GS2,G,0,11,1.935216,0.6811398,84.66591,0,0.4811926,0.4811926,44
5/30/2022 11:51,1,ARM,GS2,G,5,11,2.561819,0.8029742,87.22776,0,0.4877735,0.4877735,45
5/30/2022 11:52,1,ARM,GS2,G,0,11,1.92171,0.649857,89.14949,0,0.5056184,0.5056184,46
5/30/2022 11:52,1,ARM,GS2,G,0,11,1.726035,0.3466653,90.8755,0,0.4747584,0.4747584,47
5/30/2022 11:52,1,ARM,GS2,G,5,5.5,2.401597,0.6475759,93.27711,0,0.4984501,0.4984501,48
5/30/2022 11:52,1,ARM,GS2,G,0,11,1.900599,0.3525199,95.17772,0,0.4172468,0.4172468,49
5/30/2022 11:52,1,ARM,GS2,G,5,5.5,2.032276,0.7315762,97.20998,0,0.4699448,0.4699448,50
5/30/2022 11:52,1,ARM,GS2,G,0,5.5,1.810655,1.049223,99.02065,0,0.4935637,0.4973114,51
5/30/2022 11:52,1,ARM,GS2,G,2.5,11,2.325096,0.6419464,101.3457,0,0.4811971,0.4811971,52
5/30/2022 11:52,1,ARM,GS2,G,0,5.5,2.102,0.8734697,103.4477,0,0.4179963,0.4179963,53
5/30/2022 11:52,1,ARM,GS2,G,0,11,1.559448,0.4432938,105.0072,0,0.4442135,0.4442135,54
5/30/2022 11:52,1,ARM,GS2,G,2.5,11,2.060143,0.5415751,107.0673,0,0.453355,5.71543,55
5/30/2022 11:52,1,ARM,GS2,G,0,11,2.018561,0.5402026,109.0859,0,0.4672187,0.4672187,56
5/30/2022 11:52,1,ARM,GS2,G,2.5,11,2.07426,0.4849168,111.1601,0,0.4729247,0.4729247,57
5/30/2022 11:52,1,ARM,GS2,G,0,5.5,1.545508,0.6640525,112.7056,0,0.4814554,0.4814554,58
5/30/2022 11:52,1,ARM,GS2,G,5,11,2.380935,0.1812008,115.0865,0,0.4863037,0.4863037,59
5/30/2022 11:52,1,ARM,GS2,G,0,11,2.032846,0.3672222,117.1194,0,0.4481345,0.4481345,60
5/30/2022 11:52,1,ARM,GS2,G,0,5.5,1.127512,0.3861487,118.2469,0,0.4404241,0.4564527,61
5/30/2022 11:52,1,ARM,GS2,G,0,5.5,1.796223,0.716665,120.0431,0,0.4570799,0.4570799,62
5/30/2022 11:52,1,ARM,GS2,G,0,11,1.462193,0.4741153,121.5053,0,0.4800462,0.5037898,63
5/30/2022 11:52,1,ARM,GS2,G,0,5.5,1.18259,0.3333856,122.6878,0,0.4710275,0.4710275,64
5/30/2022 11:52,1,ARM,GS2,G,2.5,5.5,2.157881,0.09789219,124.8457,1,0.4653498,0.4653498,65
5/30/2022 11:52,1,ARM,GS2,G,0,11,4.079484,0.3214175,128.9251,2,0.4721783,0.4721535,66
5/30/2022 11:52,1,ARM,GS2,G,0,11,1.642696,0.01416495,130.5678,0,0.4519374,0.4839825,67
5/30/2022 11:52,1,ARM,GS2,G,5,5.5,2.060331,0.6365338,132.6281,0,0.5053461,0.5053461,68
5/30/2022 11:52,1,ARM,GS2,G,0,5.5,1.53148,0.8303087,134.1596,0,0.4976023,0.4976023,69
5/30/2022 11:52,1,ARM,GS2,G,2.5,5.5,1.921377,0.5508957,136.081,0,0.4940349,0.4940349,70
5/30/2022 11:52,1,ARM,GS2,G,0,5.5,1.308788,0.5017141,137.3897,0,0.5043006,0.5043006,71
5/30/2022 11:52,1,ARM,GS2,G,0,5.5,1.559642,0.5339829,138.9494,0,0.5108826,0.5108826,72
5/30/2022 11:52,1,ARM,GS2,G,2.5,11,2.269058,0.3756191,141.2184,0,0.5077916,5.489611,73
5/30/2022 11:52,1,ARM,GS2,G,0,5.5,1.880163,0.7308475,143.0985,0,0.4804003,0.4804003,74
5/30/2022 11:52,1,ARM,GS2,G,5,5.5,1.906783,0.3753265,145.0053,0,0.5007359,0.5007359,75
5/30/2022 11:52,1,ARM,GS2,G,0,5.5,1.656503,0.9211512,146.6618,0,0.399796,0.399796,76
5/30/2022 11:52,1,ARM,GS2,G,2.5,5.5,1.768373,0.6261877,148.4303,0,0.5080208,0.5080208,77
5/30/2022 11:53,1,ARM,GS2,G,0,5.5,1.698563,0.3797705,150.1289,0,0.4770547,0.4847682,78
5/30/2022 11:53,1,ARM,GS2,G,5,11,2.394531,0.8997366,152.5235,0,0.4733109,0.4733109,79
5/30/2022 11:53,1,ARM,GS2,G,0,11,2.325143,0.6176258,154.8487,0,0.4898906,0.4898906,80
5/30/2022 11:53,1,ARM,GS2,G,5,11,2.450052,0.6594216,157.2988,0,0.4865696,0.4865696,81
5/30/2022 11:53,1,ARM,GS2,G,0,11,1.7265,0.6201553,159.0253,0,0.4367436,0.4367436,82
5/30/2022 11:53,1,ARM,GS2,G,2.5,5.5,1.962863,0.6865942,160.9882,0,0.4956868,0.4956868,83
5/30/2022 11:53,1,ARM,GS2,G,0,5.5,1.851689,0.6034678,162.8399,0,0.4951756,0.4951756,84
5/30/2022 11:53,1,ARM,GS2,G,5,11,2.951843,0.5217393,165.7918,0,0.4824747,0.4824747,85
5/30/2022 11:53,1,ARM,GS2,G,0,11,1.795995,0.7732873,167.5877,0,0.4998936,0.4998936,86
5/30/2022 11:53,1,ARM,GS2,G,0,5.5,1.280723,0.3687681,168.8685,0,0.5075266,0.5075266,87
5/30/2022 11:53,1,ARM,GS2,G,2.5,11,2.101012,0.5539037,170.9695,0,0.481311,0.481311,88
5/30/2022 11:53,1,ARM,GS2,G,0,5.5,1.755653,0.4259688,172.7251,0,0.4975682,0.5092964,89
5/30/2022 11:53,1,ARM,GS2,G,5,5.5,2.005011,0.8988862,174.7301,0,0.4744981,0.4744981,90
5/30/2022 11:53,1,ARM,GS2,G,0,11,2.051634,0.4038165,176.7818,0,0.5031762,0.5031762,91
5/30/2022 11:53,1,ARM,GS2,G,2.5,5.5,1.519666,0.5281858,178.3015,0,0.5097292,0.5097292,92
5/30/2022 11:53,1,ARM,GS2,G,0,11,1.899867,0.4735936,180.2014,0,0.4177935,0.4177935,93
5/30/2022 11:53,1,ARM,GS2,G,0,11,1.517821,0.5542257,181.7192,0,0.480121,0.480121,94
5/30/2022 11:53,1,ARM,GS2,G,5,5.5,1.447973,0.3962237,183.1672,0,0.495363,0.495363,95
5/30/2022 11:53,1,ARM,GS2,G,0,11,1.531211,0.5943232,184.6983,0,0.4925136,0.4370119,96
5/30/2022 11:53,1,ARM,GS2,G,0,5.5,1.127827,0.2194451,185.8262,0,0.4426157,0.4426157,97
5/30/2022 11:53,1,ARM,GS2,G,2.5,11,2.269275,0.3935651,188.0954,0,0.4594565,0.4594565,98
5/30/2022 11:53,1,ARM,GS2,G,0,5.5,1.308278,0.4789022,189.4037,0,0.4161684,0.4161684,99
5/30/2022 11:56,1,WRIST_ARM,GS3,G,0,11,1.509327,0.6679751,1.509327,0,0.4718823,0.4718823,1
5/30/2022 11:56,1,WRIST_ARM,GS3,G,0,5.5,1.669604,0.5065807,3.178931,0,0.5123245,0.5123245,2
5/30/2022 11:56,1,WRIST_ARM,GS3,G,0,5.5,1.057909,0.1399217,4.23684,0,0.4918221,0.4918221,3
5/30/2022 11:56,1,WRIST_ARM,GS3,G,0,11,1.642892,0.4044167,5.879735,0,0.5050712,0.5050712,4
5/30/2022 11:56,1,WRIST_ARM,GS3,G,5,5.5,1.948988,0.4773758,7.828722,0,0.479781,0.479781,5
5/30/2022 11:56,1,WRIST_ARM,GS3,G,0,5.5,2.130358,1.110022,9.959082,0,0.4801508,0.4464002,6
5/30/2022 11:56,1,WRIST_ARM,GS3,G,2.5,5.5,1.239154,0.3491667,11.19823,0,0.4418602,0.4419543,7
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,5.5,1.976932,0.479169,13.17517,1,0.4314806,0.4314806,8
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,5.5,1.09992,0.2188913,14.27509,0,0.501826,0.501826,9
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,5.5,1.15529,0.417414,15.43038,0,0.4690694,0.4690694,10
5/30/2022 11:57,1,WRIST_ARM,GS3,G,5,11,2.465108,0.4873943,17.89548,0,0.459488,0.4828112,11
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,5.5,1.962527,1.068405,19.858,0,0.4066847,0.4066847,12
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,11,1.671571,0.7264037,21.52958,0,0.4803257,0.4803257,13
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,11,1.739038,0.4872117,23.26862,0,0.4426165,0.4426165,14
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,11,1.309075,0.1391993,24.57769,0,0.4938628,0.4938628,15
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,11,1.37816,0.01356521,25.95586,0,0.4383615,0.4383615,16
5/30/2022 11:57,1,WRIST_ARM,GS3,G,5,11,1.643244,0.1919664,27.59909,0,0.4624341,0.4624341,17
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,5.5,2.895627,2.895627,30.49473,0,0.4445375,0.4445375,18
5/30/2022 11:57,1,WRIST_ARM,GS3,G,2.5,11,2.603245,0.2926714,33.09795,2,0.4613883,0.4613883,19
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,11,2.158181,0.9079977,35.25611,0,0.4677382,0.4677382,20
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,11,1.823522,0.2919515,37.07963,1,0.412858,0.412858,21
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,5.5,1.336838,0.499752,38.41647,0,0.4911525,0.4911525,22
5/30/2022 11:57,1,WRIST_ARM,GS3,G,2.5,5.5,1.322673,0.6013749,39.73914,0,0.4982202,0.4982202,23
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,11,1.711937,0.4161634,41.45109,0,0.453164,0.453164,24
5/30/2022 11:57,1,WRIST_ARM,GS3,G,5,11,3.105232,0.72768,44.55635,0,0.503845,0.503845,25
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,11,1.670751,0.4734885,46.22711,0,0.5017189,0.5017189,26
5/30/2022 11:57,1,WRIST_ARM,GS3,G,5,11,2.088206,0.5629621,48.31532,0,0.4961364,0.4961364,27
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,5.5,1.82374,0.9974031,50.13906,0,0.4244189,0.4244189,28
5/30/2022 11:57,1,WRIST_ARM,GS3,G,5,11,1.6984,0.4853323,51.83746,0,0.4819437,0.4819437,29
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,5.5,1.559471,0.6739901,53.39693,0,0.4620745,0.4620745,30
5/30/2022 11:57,1,WRIST_ARM,GS3,G,5,5.5,1.879274,0.4366092,55.2762,0,0.4985271,0.4985271,31
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,11,2.394585,0.3741432,57.67078,1,0.4933062,0.4933062,32
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,11,2.088532,0.5460943,59.75931,0,0.4569705,0.485795,33
5/30/2022 11:57,1,WRIST_ARM,GS3,G,2.5,5.5,1.53125,0.7713613,61.29057,0,0.5075338,0.5075338,34
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,5.5,1.824202,0.6571322,63.11478,1,0.5048203,0.5048203,35
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,5.5,1.823669,0.4337787,64.93842,1,0.4904138,0.4904138,36
5/30/2022 11:57,1,WRIST_ARM,GS3,G,5,11,2.001585,0.3895541,66.94002,0,0.5074322,0.5074322,37
5/30/2022 11:57,1,WRIST_ARM,GS3,G,0,5.5,1.75749,0.9090422,68.69753,0,0.463681,0.463681,38
5/30/2022 11:57,1,WRIST_ARM,GS3,G,5,5.5,2.297835,0.4593555,70.99537,2,0.4944119,0.4939791,39
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,11,1.934464,0.5187413,72.92985,0,0.4347072,0.4347072,40
5/30/2022 11:58,1,WRIST_ARM,GS3,G,2.5,5.5,1.267271,0.292247,74.19711,0,0.4347072,0.4347072,41
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,11,1.740143,0.3399033,75.93731,0,0.4587219,0.4587219,42
5/30/2022 11:58,1,WRIST_ARM,GS3,G,2.5,11,2.519906,0.3778442,78.45718,2,0.4507166,0.4507166,43
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,11,2.799123,0.29125,81.25629,3,0.4662326,0.4662326,44
5/30/2022 11:58,1,WRIST_ARM,GS3,G,5,11,1.920818,0.4459431,83.17713,0,0.5047576,0.50376,45
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,5.5,2.283135,0.8344064,85.46029,0,0.4845125,0.4845125,46
5/30/2022 11:58,1,WRIST_ARM,GS3,G,2.5,11,1.726344,0.4268305,87.18665,0,0.4564948,0.4564948,47
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,5.5,1.684391,0.4617535,88.87103,0,0.507061,0.4011589,48
5/30/2022 11:58,1,WRIST_ARM,GS3,G,2.5,5.5,1.057927,0.2147421,89.92894,0,0.5058664,0.5058664,49
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,11,1.503924,0.4857561,91.43285,0,0.4799032,0.4799032,50
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,11,1.434192,0.1766464,92.86704,0,0.4813637,0.4813637,51
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,11,1.169328,0.1157898,94.03638,0,0.4443916,0.4443916,52
5/30/2022 11:58,1,WRIST_ARM,GS3,G,2.5,5.5,1.656403,0.2028478,95.69279,1,0.4816786,0.4816786,53
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,5.5,1.545629,0.5375313,97.23842,0,0.4668868,0.4668868,54
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,5.5,1.350251,0.6277315,98.58868,0,0.4988719,0.4988719,55
5/30/2022 11:58,1,WRIST_ARM,GS3,G,5,5.5,2.005043,0.3902586,100.5937,0,0.4605849,0.4605849,56
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,5.5,1.615778,0.8780491,102.2096,0,0.5128663,0.5128663,57
5/30/2022 11:58,1,WRIST_ARM,GS3,G,5,11,2.630646,0.6649169,104.8402,0,0.5003701,0.4675024,58
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,5.5,1.796113,1.796113,106.6364,0,0.4517316,0.4517316,59
5/30/2022 11:58,1,WRIST_ARM,GS3,G,2.5,5.5,1.280597,0.3721241,107.917,0,0.5053365,0.5053365,60
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,11,1.51813,0.2232807,109.4351,0,0.4401353,0.4401353,61
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,11,1.419405,0.3336236,110.8545,0,0.4724597,0.4724597,62
5/30/2022 11:58,1,WRIST_ARM,GS3,G,5,5.5,1.698379,0.334502,112.5529,0,0.5016448,0.5016448,63
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,5.5,2.005112,0.9421293,114.558,0,0.4964921,0.4964921,64
5/30/2022 11:58,1,WRIST_ARM,GS3,G,5,11,3.25781,0.4050863,117.8158,2,0.5078227,0.5081517,65
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,5.5,2.492248,2.492248,120.3081,0,0.3894779,0.3894779,66
5/30/2022 11:58,1,WRIST_ARM,GS3,G,5,5.5,2.909538,0.2560153,123.2176,2,0.4541347,0.4760481,67
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,5.5,2.018799,0.8930679,125.2364,0,0.4826483,0.4826483,68
5/30/2022 11:58,1,WRIST_ARM,GS3,G,2.5,11,1.60173,0.5205581,126.8381,0,0.4829961,0.4829961,69
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,5.5,1.377618,0.5783702,128.2157,0,0.5006798,0.5006798,70
5/30/2022 11:58,1,WRIST_ARM,GS3,G,2.5,11,1.601199,0.2509472,129.8169,0,0.474764,0.474764,71
5/30/2022 11:58,1,WRIST_ARM,GS3,G,0,11,1.433743,0.2232002,131.2507,0,0.4453981,0.4453981,72
5/30/2022 11:59,1,WRIST_ARM,GS3,G,5,5.5,1.922124,0.3063126,133.1728,0,0.4453981,0.4453981,73
5/30/2022 11:59,1,WRIST_ARM,GS3,G,0,11,2.645002,0.4186046,135.8178,2,0.4861315,0.4861315,74
5/30/2022 11:59,1,WRIST_ARM,GS3,G,5,5.5,1.920776,0.5936081,137.7384,0,0.4704729,0.4704729,75
5/30/2022 11:59,1,WRIST_ARM,GS3,G,0,11,1.740558,0.4189205,139.4789,0,0.4965556,0.4965556,76
5/30/2022 11:59,1,WRIST_ARM,GS3,G,2.5,11,1.921204,0.4315673,141.4002,0,0.4444663,0.4444663,77
5/30/2022 11:59,1,WRIST_ARM,GS3,G,0,5.5,1.489364,0.5068041,142.8896,0,0.4556647,0.4556647,78
5/30/2022 11:59,1,WRIST_ARM,GS3,G,5,11,2.206752,0.263657,145.0963,0,0.5053645,0.5053645,79
5/30/2022 11:59,1,WRIST_ARM,GS3,G,0,5.5,2.221314,0.7655453,147.3176,0,0.4760315,0.4760315,80
5/30/2022 11:59,1,WRIST_ARM,GS3,G,0,5.5,1.656003,0.2627181,148.9737,0,0.441658,0.441658,81
5/30/2022 11:59,1,WRIST_ARM,GS3,G,2.5,11,1.741522,0.3727624,150.7152,0,0.4686455,0.4686455,82
5/30/2022 11:59,1,WRIST_ARM,GS3,G,0,5.5,1.502534,0.5166996,152.2177,0,0.4784314,0.4784314,83
5/30/2022 11:59,1,WRIST_ARM,GS3,G,0,11,1.489948,0.2367706,153.7076,0,0.4708231,0.4708231,84
5/30/2022 11:59,1,WRIST_ARM,GS3,G,2.5,11,1.851243,0.2503889,155.5589,0,0.5010049,0.5010049,85
5/30/2022 11:59,1,WRIST_ARM,GS3,G,0,11,1.643703,0.2592299,157.2026,0,0.4784647,0.4784647,86
5/30/2022 11:59,1,WRIST_ARM,GS3,G,5,5.5,1.515647,0.4367394,158.7183,0,0.4966309,0.4966309,87
5/30/2022 11:59,1,WRIST_ARM,GS3,G,0,5.5,1.629874,1.024829,160.3482,0,0.3849015,0.3849015,88
5/30/2022 11:59,1,WRIST_ARM,GS3,G,2.5,5.5,1.350835,0.4714347,161.699,0,0.4555821,0.4555821,89
5/30/2022 11:59,1,WRIST_ARM,GS3,G,0,11,3.589887,0.7993683,165.2889,2,0.5121775,0.4582371,90
5/30/2022 11:59,1,WRIST_ARM,GS3,G,2.5,11,1.783824,0.6630093,167.0727,0,0.492491,0.5035741,91
5/30/2022 11:59,1,WRIST_ARM,GS3,G,0,11,1.681167,0.5916056,168.7538,0,0.5022531,0.5022531,92
5/30/2022 11:59,1,WRIST_ARM,GS3,G,2.5,11,2.10642,0.2446097,170.8602,0,0.4952719,0.4952719,93
5/30/2022 11:59,1,WRIST_ARM,GS3,G,0,11,1.838139,0.5607499,172.6984,0,0.4863898,0.4863898,94
5/30/2022 11:59,1,WRIST_ARM,GS3,G,5,5.5,2.198759,0.4814875,174.8971,0,0.4842245,0.4737672,95
5/30/2022 11:59,1,WRIST_ARM,GS3,G,0,5.5,1.670864,0.815387,176.568,0,0.4915898,0.4915898,96
5/30/2022 11:59,1,WRIST_ARM,GS3,G,0,11,1.392019,0.2051083,177.9601,0,0.4685593,0.4865681,97
5/30/2022 11:59,1,WRIST_ARM,GS3,G,2.5,5.5,1.294796,0.1881848,179.2549,0,0.4993953,0.4993953,98
5/30/2022 11:59,1,WRIST_ARM,GS3,G,0,11,2.004996,0.4688723,181.2599,0,0.4707233,0.4707233,99
5/30/2022 12:02,1,WRIST_ARM,GS2,G,0,11,1.139243,0.375811,1.139243,2,0.4706392,0.4706392,1
5/30/2022 12:02,1,WRIST_ARM,GS2,G,2.5,5.5,1.817586,0.2714763,2.956829,1,0.4904743,10.17329,2
5/30/2022 12:02,1,WRIST_ARM,GS2,G,0,5.5,1.47507,0.6100432,4.431898,0,0.4775931,0.4775931,3
5/30/2022 12:02,1,WRIST_ARM,GS2,G,0,5.5,1.183658,0.4378535,5.615556,0,0.4360435,0.4628302,4
5/30/2022 12:02,1,WRIST_ARM,GS2,G,5,11,3.717281,0.3479792,9.332836,3,0.5027396,8.397506,5
5/30/2022 12:02,1,WRIST_ARM,GS2,G,0,11,1.545262,0.541019,10.87809,1,0.4539618,0.4539618,6
5/30/2022 12:02,1,WRIST_ARM,GS2,G,2.5,11,1.879522,0.1956822,12.75762,1,0.4764845,0.4764845,7
5/30/2022 12:02,1,WRIST_ARM,GS2,G,0,5.5,1.838214,0.4179091,14.59583,1,0.4736282,0.4736282,8
5/30/2022 12:02,1,WRIST_ARM,GS2,G,2.5,11,2.951325,0.01341437,17.54716,2,0.4841453,5.797947,9
5/30/2022 12:02,1,WRIST_ARM,GS2,G,0,5.5,1.461452,0.7046098,19.00861,0,0.4780639,0.4780639,10
5/30/2022 12:02,1,WRIST_ARM,GS2,G,5,11,2.513846,0.4864568,21.52246,2,0.5013466,7.832108,11
5/30/2022 12:02,1,WRIST_ARM,GS2,G,0,5.5,1.635152,1.194662,23.15761,1,0.5066324,0.5066324,12
5/30/2022 12:02,1,WRIST_ARM,GS2,G,5,5.5,1.517531,0.5281947,24.67514,1,0.5066783,0.5066783,13
5/30/2022 12:02,1,WRIST_ARM,GS2,G,0,11,3.494333,0.6481936,28.16948,4,0.4912423,0.4912423,14
5/30/2022 12:02,1,WRIST_ARM,GS2,G,2.5,5.5,2.770754,0.7246159,30.94023,4,0.4950965,0.4950965,15
5/30/2022 12:02,1,WRIST_ARM,GS2,G,0,11,1.336821,0.3511281,32.27703,1,0.4986153,0.4113614,16
5/30/2022 12:02,1,WRIST_ARM,GS2,G,5,11,2.102376,0.4738615,34.37941,3,0.4886169,0.4886169,17
5/30/2022 12:02,1,WRIST_ARM,GS2,G,0,5.5,4.176361,1.008443,38.55576,4,0.4904317,0.4765664,18
5/30/2022 12:02,1,WRIST_ARM,GS2,G,0,5.5,1.517284,0.7156053,40.07304,0,0.4596745,0.4596745,19
5/30/2022 12:02,1,WRIST_ARM,GS2,G,5,11,2.965764,0.2090047,43.03878,1,0.4652646,0.4652646,20
5/30/2022 12:02,1,WRIST_ARM,GS2,G,0,5.5,1.85131,0.7928293,44.8901,1,0.4664817,0.4664817,21
5/30/2022 12:02,1,WRIST_ARM,GS2,G,2.5,5.5,1.378251,0.1395126,46.26836,1,0.4838252,0.4838252,22
5/30/2022 12:02,1,WRIST_ARM,GS2,G,0,11,1.350885,0.3120686,47.61923,0,0.5027311,0.5027311,23
5/30/2022 12:02,1,WRIST_ARM,GS2,G,5,5.5,2.840076,0.5346755,50.45929,1,0.4863738,0.4863738,24
5/30/2022 12:02,1,WRIST_ARM,GS2,G,0,5.5,1.656685,1.020641,52.11599,0,0.4761744,0.4761744,25
5/30/2022 12:02,1,WRIST_ARM,GS2,G,2.5,11,1.698498,0.3951766,53.81447,0,0.4792074,0.4792074,26
5/30/2022 12:02,1,WRIST_ARM,GS2,G,0,11,1.110292,0.1541676,54.92476,0,0.4378847,0.4378847,27
5/30/2022 12:03,1,WRIST_ARM,GS2,G,0,11,1.563614,0.2544674,56.48838,1,0.5025249,0.5025249,28
5/30/2022 12:03,1,WRIST_ARM,GS2,G,0,5.5,1.224148,0.3843516,57.71252,0,0.4987284,0.4987284,29
5/30/2022 12:03,1,WRIST_ARM,GS2,G,5,11,2.464585,0.5483596,60.17708,0,0.5050676,0.5050676,30
5/30/2022 12:03,1,WRIST_ARM,GS2,G,0,5.5,1.74027,1.74027,61.91736,3,0.4535509,0.4535509,31
5/30/2022 12:03,1,WRIST_ARM,GS2,G,0,5.5,1.782206,0.9196337,63.69957,0,0.4900697,0.4900697,32
5/30/2022 12:03,1,WRIST_ARM,GS2,G,5,5.5,1.69844,0.3081707,65.39803,1,0.4629435,0.4629435,33
5/30/2022 12:03,1,WRIST_ARM,GS2,G,0,11,2.840173,1.673953,68.2382,1,0.4330265,0.4330265,34
5/30/2022 12:03,1,WRIST_ARM,GS2,G,0,5.5,1.781938,0.5595829,70.02014,1,0.4950639,0.4950639,35
5/30/2022 12:03,1,WRIST_ARM,GS2,G,2.5,11,2.297279,0.2368652,72.31738,2,0.48509,0.48509,36
5/30/2022 12:03,1,WRIST_ARM,GS2,G,0,5.5,1.281164,0.3886523,73.59854,0,0.4526588,0.4413694,37
5/30/2022 12:03,1,WRIST_ARM,GS2,G,2.5,11,1.698134,0.3599131,75.29666,0,0.4508902,0.4508902,38
5/30/2022 12:03,1,WRIST_ARM,GS2,G,0,11,1.518255,0.01375802,76.81493,0,0.5087832,0.5087832,39
5/30/2022 12:03,1,WRIST_ARM,GS2,G,2.5,5.5,1.363792,0.6121713,78.17871,0,0.4594891,0.4594891,40
5/30/2022 12:03,1,WRIST_ARM,GS2,G,0,5.5,1.391815,0.5124717,79.57053,0,0.500553,0.500553,41
5/30/2022 12:03,1,WRIST_ARM,GS2,G,2.5,11,1.587268,0.452451,81.1578,0,0.4809876,0.4809876,42
