,participant_id,technique,gesture_set,pointer_type,height,distance,checkpoint_time_o,checkpoint_time,object_view_time,,mistake_count,d_from_center,d_from_center_with_spike,arm_distance,arm_height,wrist_angle,personalization_type,curveCombo,combo_index
,6,WRIST_ARM,GS2,G,0,7.5,1.485893,1.485893,0.2365065,,0,0.286643,0.3557271,0.4679272,-0.2495768,0.4471121,W3,C3,9
,6,WRIST_ARM,GS2,G,5,7.5,2.932523,2.932523,0.5537471,,1,0.3526074,0.3775052,7.051909,-4.974114,322.6909,W3,C3,10
,6,WRIST_ARM,GS2,G,0,10.5,3.606752,3.606752,0.4827779,,1,0.3526074,0.3775052,9.905772,4.675606,13.64668,W3,C3,11
,6,WRIST_ARM,GS2,G,5,7.5,1.749753,1.749753,0.554486,,0,0.3526074,0.3775052,7.043642,-4.986653,324.5192,W3,C3,12
,6,WRIST_ARM,GS2,G,0,7.5,1.929484,1.929484,0.6107545,,0,0.3526074,0.3775052,0.3930886,-0.3716042,22.22239,W3,C3,13
,6,WRIST_ARM,GS2,G,5,10.5,2.377945,2.377945,0.3742721,,0,0.3144631,0.3144631,0.4038562,0.06708574,319.0112,W3,C3,14
,6,WRIST_ARM,GS2,G,0,7.5,2.676425,2.676425,0.3031057,,1,0.3130252,0.3130252,7.007046,4.624041,20.02868,W3,C3,15
,6,WRIST_ARM,GS2,G,0,7.5,1.418527,1.418527,0.221972,,0,0.3098506,0.3098506,7.077775,-0.1788299,351.5287,W3,C3,16
,6,WRIST_ARM,GS2,G,5,10.5,1.748743,1.748743,0.4561582,,0,0.3098506,0.3098506,9.886369,-4.981234,329.2284,W3,C3,17
,6,WRIST_ARM,GS2,G,0,7.5,3.139878,3.139878,0.6663271,,1,0.3098506,0.3098506,7.074484,4.705265,9.381594,W3,C3,18
,6,WRIST_ARM,GS2,G,0,10.5,2.358513,2.358513,0.4962256,,0,0.3098506,0.3098506,9.900829,-0.176234,356.1109,W3,C3,19
,6,WRIST_ARM,GS2,G,5,10.5,2.91644,2.91644,0.2902868,,1,0.3098506,0.3098506,10.06038,-4.977303,324.3742,W3,C3,20
,6,WRIST_ARM,GS2,G,0,10.5,1.415555,1.415555,0.3722534,,0,0.2652094,2.74606,9.935278,4.673772,10.77339,W3,C3,21
,6,WRIST_ARM,GS2,G,0,7.5,1.264499,1.264499,0.1924773,,0,0.2528092,3.111975,7.051592,-0.1970747,354.4207,W3,C3,22
,6,WRIST_ARM,GS2,G,5,10.5,3.554323,3.554323,0.4013182,,1,0.2563459,0.2563459,9.884724,-4.98498,328.2713,W3,C3,23
,6,WRIST_ARM,GS2,G,0,7.5,2.471588,2.471588,0.720433,,0,0.322034,2.115085,7.087558,4.699625,12.09594,W3,C3,24
,6,WRIST_ARM,GS2,G,0,10.5,1.78976,1.78976,0.4010012,,0,0.322034,2.115085,9.913514,-0.1954248,353.3456,W3,C3,25
,6,WRIST_ARM,GS2,G,0,10.5,2.264511,2.264511,0.2636024,,1,0.322034,2.115085,10.03356,-0.1269438,344.1803,W3,C3,26
,6,WRIST_ARM,GS2,G,0,7.5,1.678565,1.678565,0.3738566,,0,0.2605315,0.2605315,7.009978,-0.2306944,358.4363,W3,C3,27
,6,WRIST_ARM,GS2,G,5,7.5,1.902987,1.902987,0.4721608,,0,0.2605315,0.2605315,7.083694,-4.973443,325.5584,W3,C3,28
,6,WRIST_ARM,GS2,G,0,7.5,1.914843,1.914843,0.5387129,,0,0.2605315,0.2605315,6.942379,4.653919,23.25369,W3,C3,29
,6,WRIST_ARM,GS2,G,5,7.5,3.168797,3.168797,0.4994358,,1,0.2887361,0.2887361,0.447695,0.007192135,324.8573,W3,C3,30
,6,WRIST_ARM,GS2,G,0,10.5,2.679156,2.679156,0.4994358,,4,0.3620635,0.3620635,9.98693,-0.1633025,355.5791,W3,C3,1
,6,WRIST_ARM,GS2,G,0,7.5,2.343946,2.343946,0.2632519,,1,0.3386463,0.3386463,0.3992567,-0.1915712,353.0456,W3,C3,2
,6,WRIST_ARM,GS2,G,0,7.5,2.042051,2.042051,0.4599355,,0,0.2686554,0.2686554,7.01335,-0.2329988,358.5799,W3,C3,3
,6,WRIST_ARM,GS2,G,5,7.5,2.220538,2.220538,0.5819632,,0,0.2936891,0.2936891,7.082381,-4.956126,324.8941,W3,C3,4
,6,WRIST_ARM,GS2,G,0,7.5,2.027698,2.027698,0.6391476,,0,0.2055337,0.2055337,7.084921,4.633987,20.74388,W3,C3,5
,6,WRIST_ARM,GS2,G,0,10.5,5.403289,5.403289,0.3600594,,2,0.348174,0.348174,10.01849,-0.05591106,342.7186,W3,C3,6
,6,WRIST_ARM,GS2,G,0,7.5,1.927679,1.927679,0.6362495,,0,0.2708465,0.2708465,6.869724,-0.2299497,1.926632,W3,C3,7
,6,WRIST_ARM,GS2,G,5,7.5,4.682174,4.682174,1.001216,,1,0.2708465,0.2708465,7.073459,-4.968437,323.5313,W3,C3,8
,6,WRIST_ARM,GS2,G,0,10.5,2.315284,2.315284,0.6777768,,0,0.2708465,0.2708465,9.933513,4.672142,15.58179,W3,C3,9
,6,WRIST_ARM,GS2,G,0,7.5,1.804942,1.804942,0.3200337,,0,0.3355668,0.3355668,7.048146,-0.1987906,353.9397,W3,C3,10
,6,WRIST_ARM,GS2,G,5,10.5,2.639184,2.639184,0.4310335,,1,0.3355668,0.3355668,0.5625529,-0.004952908,328.7893,W3,C3,11
,6,WRIST_ARM,GS2,G,0,10.5,2.000021,2.000021,0.4158071,,0,0.2727231,0.2727231,0.3739271,-0.2376915,0.9128174,W3,C3,12
,6,WRIST_ARM,GS2,G,5,10.5,3.540539,3.540539,0.7900312,,1,0.2727231,0.2727231,9.89584,-4.970824,327.7896,W3,C3,13
,6,WRIST_ARM,GS2,G,0,10.5,3.417127,3.417127,0.5812073,,1,0.2727231,0.2727231,10.05422,4.787306,0.5133383,W3,C3,14
,6,WRIST_ARM,GS2,G,0,7.5,1.762138,1.762138,0.497752,,0,0.2727231,0.2727231,0.5031014,-0.212997,1.487391,W3,C3,15
,6,WRIST_ARM,GS2,G,5,7.5,2.279543,2.279543,0.6817127,,0,0.2858394,12.05548,0.4394737,0.03703117,324.9858,W3,C3,16
,6,WRIST_ARM,GS2,G,0,10.5,1.857466,1.857466,0.6763433,,0,0.2858394,12.05548,9.937984,4.683906,16.93821,W3,C3,17
,6,WRIST_ARM,GS2,G,5,10.5,2.459651,2.459651,0.4434875,,0,0.3173002,11.68771,0.4511716,0.05126333,326.9244,W3,C3,18
,6,WRIST_ARM,GS2,G,0,10.5,1.719502,1.719502,0.4548393,,0,0.3464473,2.779348,9.920331,4.685153,14.29618,W3,C3,19
,6,WRIST_ARM,GS2,G,0,10.5,2.139778,2.139778,0.443729,,0,0.3464473,2.779348,10.04971,-0.06598926,343.7964,W3,C3,20
,6,WRIST_ARM,GS2,G,0,7.5,1.942794,1.942794,0.3325754,,0,0.3464473,2.779348,0.4631859,-0.2090579,356.3525,W3,C3,21
,6,WRIST_ARM,GS2,G,0,7.5,1.38929,1.38929,0.1930388,,0,0.2938425,3.082476,7.084065,-0.1935971,356.8714,W3,C3,22
,6,WRIST_ARM,GS2,G,5,7.5,1.791722,1.791722,0.6651536,,0,0.2554954,0.2554954,0.5446021,0.01570797,331.5346,W3,C3,23
,6,WRIST_ARM,GS2,G,0,7.5,1.8192,1.8192,0.60958,,0,0.2554954,0.2554954,0.3198056,-0.2856182,12.71859,W3,C3,24
,6,WRIST_ARM,GS2,G,5,7.5,1.956196,1.956196,0.4008551,,0,0.2554954,0.2554954,6.948783,-5.000098,330.8805,W3,C3,25
,6,WRIST_ARM,GS2,G,0,7.5,2.041069,2.041069,0.428686,,0,0.2240224,2.250854,7.097526,4.682781,14.86325,W3,C3,26
,6,WRIST_ARM,GS2,G,0,10.5,1.610624,1.610624,0.3470698,,0,0.2240224,2.250854,9.994378,-0.1489257,353.6334,W3,C3,27
,6,WRIST_ARM,GS2,G,5,10.5,6.013138,6.013138,0.8874588,,1,0.279655,0.279655,0.4645024,0.04558229,327.137,W3,C3,28
,6,WRIST_ARM,GS2,G,0,10.5,1.553662,1.553662,0.3871484,,0,0.279655,0.279655,9.965314,4.697114,13.82979,W3,C3,29
,6,WRIST_ARM,GS2,G,5,10.5,2.154079,2.154079,0.7237272,,0,0.3105266,9.6485,10.02929,-4.954884,321.8965,W3,C3,30
,1,WRIST_ARM,GS2,G,0,7.5,1.709985,1.709985,0.9460185,,2,0.2204336,0.2204336,7.181959,-0.1796559,344.5612,W3,C4,1
,1,WRIST_ARM,GS2,G,5,10.5,2.32732,2.32732,0.5168676,,0,0.3474488,0.3474488,0.4356645,0.02749395,320.8544,W3,C4,2
,1,WRIST_ARM,GS2,G,0,10.5,3.811693,3.811693,0.6849253,,0,0.3850451,2.445782,10.07007,4.870503,344.3919,W3,C4,3
,1,WRIST_ARM,GS2,G,5,7.5,3.411718,3.411718,0.7249412,,1,0.3850451,2.445782,0.4697818,0.000994206,324.3783,W3,C4,4
,1,WRIST_ARM,GS2,G,0,7.5,1.797488,1.797488,0.5579058,,0,0.3850451,2.445782,7.102106,4.712446,8.906033,W3,C4,5
,1,WRIST_ARM,GS2,G,5,7.5,1.699758,1.699758,0.709956,,0,0.2609269,0.2609269,0.4204938,0.03781796,322.4081,W3,C4,6
,1,WRIST_ARM,GS2,G,0,10.5,3.743826,3.743826,0.2928613,,1,0.2609269,0.2609269,10.10836,4.770606,0.6518874,W3,C4,7
,1,WRIST_ARM,GS2,G,0,7.5,1.698214,1.698214,0.460481,,0,0.2800823,2.856412,7.087772,-0.2218928,354.5375,W3,C4,8
,1,WRIST_ARM,GS2,G,0,10.5,3.075682,3.075682,0.6115894,,0,0.293057,0.293057,10.04143,-0.1007395,341.8495,W3,C4,9
,1,WRIST_ARM,GS2,G,0,10.5,2.450406,2.450406,0.5436271,,0,0.2998306,0.2998306,10.0394,-0.1554737,346.0261,W3,C4,10
,1,WRIST_ARM,GS2,G,5,10.5,2.172066,2.172066,0.7372809,,0,0.2998306,0.2998306,10.01079,-4.958298,324.1541,W3,C4,11
,1,WRIST_ARM,GS2,G,0,7.5,1.878125,1.878125,0.529146,,0,0.3253451,0.3253451,7.09734,4.634799,23.09635,W3,C4,12
,1,WRIST_ARM,GS2,G,0,7.5,2.018738,2.018738,0.5302687,,0,0.3253451,0.3253451,7.059006,-0.181038,353.2607,W3,C4,13
,1,WRIST_ARM,GS2,G,5,7.5,1.726256,1.726256,0.4884793,,0,0.3253451,0.3253451,0.4684221,-0.006304264,325.7926,W3,C4,14
,1,WRIST_ARM,GS2,G,0,10.5,2.186825,2.186825,0.3920232,,0,0.3253451,0.3253451,10.05154,4.724941,5.797855,W3,C4,15
,1,WRIST_ARM,GS2,G,0,10.5,1.531239,1.531239,0.292682,,0,0.2818555,0.2601585,0.4506043,-0.1691533,351.985,W3,C4,16
,1,WRIST_ARM,GS2,G,0,7.5,6.169559,6.169559,0.5562735,,1,0.2818555,0.2601585,7.05275,-0.1738509,351.0136,W3,C4,17
,1,WRIST_ARM,GS2,G,5,7.5,2.812199,2.812199,0.9589739,,0,0.2818555,0.2601585,0.4572084,0.01521778,323.6166,W3,C4,18
,1,WRIST_ARM,GS2,G,0,7.5,2.170811,2.170811,0.8195332,,0,0.2818555,0.2601585,7.07245,4.705169,10.22762,W3,C4,19
,1,WRIST_ARM,GS2,G,5,10.5,4.524894,4.524894,0.5983589,,0,0.3198544,0.3198544,10.12597,-4.957285,325.3813,W3,C4,20
,1,WRIST_ARM,GS2,G,0,10.5,2.770473,2.770473,0.6108019,,0,0.2998784,2.908502,9.996365,4.774975,358.7162,W3,C4,21
,1,WRIST_ARM,GS2,G,5,7.5,1.990876,1.990876,0.7234878,,0,0.2326714,0.2326714,6.978876,-4.966112,326.8433,W3,C4,22
,1,WRIST_ARM,GS2,G,0,7.5,2.242695,2.242695,0.3889212,,0,0.2422596,0.2422596,0.3256456,-0.329543,17.36851,W3,C4,23
,1,WRIST_ARM,GS2,G,0,10.5,3.548899,3.548899,0.375778,,1,0.3265271,0.3265271,9.982207,-0.2084656,354.4035,W3,C4,24
,1,WRIST_ARM,GS2,G,5,10.5,5.361823,5.361823,1.395023,,1,0.3265271,0.3265271,10.07682,-4.961411,322.6757,W3,C4,25
,1,WRIST_ARM,GS2,G,0,7.5,1.530244,1.530244,0.6523645,,0,0.3265271,0.3265271,0.3385831,-0.3728381,17.52002,W3,C4,26
,1,WRIST_ARM,GS2,G,0,10.5,3.078388,3.078388,0.5981782,,0,0.3265271,0.3265271,10.08172,-0.1167072,340.8898,W3,C4,27
,1,WRIST_ARM,GS2,G,0,10.5,2.212301,2.212301,0.7908491,,0,0.3265271,0.3265271,10.00631,-0.184646,348.977,W3,C4,28
,1,WRIST_ARM,GS2,G,0,7.5,1.908483,1.908483,0.6397673,,0,0.2365514,0.2365514,7.080356,-0.1914549,351.1094,W3,C4,29
,1,WRIST_ARM,GS2,G,5,10.5,1.878728,1.878728,0.5272918,,0,0.2365514,0.2365514,10.01346,-4.977218,327.4629,W3,C4,30
,1,WRIST_ARM,GS2,G,0,7.5,1.417064,1.417064,0.5272918,,6,0.3331972,0.3331972,7.103787,-0.1811771,354.106,W3,C4,1
,1,WRIST_ARM,GS2,G,0,7.5,2.311112,2.311112,0.4184578,,1,0.2981896,0.2981896,6.977088,-0.2099427,356.8899,W3,C4,2
,1,WRIST_ARM,GS2,G,0,10.5,2.365307,2.365307,0.6816744,,0,0.2492975,0.2492975,10.02098,-0.08395422,337.1147,W3,C4,3
,1,WRIST_ARM,GS2,G,0,7.5,1.935463,1.935463,0.6423638,,0,0.2387757,0.2387757,7.045512,-0.1999005,352.4681,W3,C4,4
,1,WRIST_ARM,GS2,G,5,7.5,2.646006,2.646006,0.9330853,,1,0.3085995,0.3085995,6.999406,-4.946939,323.8242,W3,C4,5
,1,WRIST_ARM,GS2,G,0,7.5,1.365827,1.365827,0.5095664,,0,0.2061493,0.2061493,7.065211,4.680154,16.51279,W3,C4,6
,1,WRIST_ARM,GS2,G,0,10.5,1.906934,1.906934,0.335887,,0,0.2061493,0.2061493,9.971784,-0.1051722,349.8569,W3,C4,7
,1,WRIST_ARM,GS2,G,5,10.5,5.511925,5.511925,0.7541185,,2,0.2061493,0.2061493,0.5368166,0.07812166,328.5172,W3,C4,8
,1,WRIST_ARM,GS2,G,0,7.5,2.272988,2.272988,0.6744951,,0,0.2061493,0.2061493,7.082431,4.69145,16.21425,W3,C4,9
,1,WRIST_ARM,GS2,G,5,7.5,1.764983,1.764983,0.7480133,,0,0.242153,0.242153,7.055157,-4.947523,326.2486,W3,C4,10
,1,WRIST_ARM,GS2,G,0,10.5,2.200193,2.200193,0.3481703,,0,0.2583447,0.2583447,9.977356,4.762155,9.064859,W3,C4,11
,1,WRIST_ARM,GS2,G,5,7.5,2.101679,2.101679,0.7784755,,0,0.3227523,15.26879,6.931595,-4.907308,325.8055,W3,C4,12
,1,WRIST_ARM,GS2,G,0,10.5,4.107613,4.107613,0.6818309,,1,0.3227523,15.26879,9.986038,4.768229,3.597865,W3,C4,13
,1,WRIST_ARM,GS2,G,5,10.5,1.753809,1.753809,0.5290728,,0,0.3227523,15.26879,9.97577,-4.979511,327.9864,W3,C4,14
,1,WRIST_ARM,GS2,G,0,7.5,1.75527,1.75527,0.4868814,,0,0.2861979,0.2861979,7.064398,4.682535,16.26052,W3,C4,15
,1,WRIST_ARM,GS2,G,0,7.5,1.740806,1.740806,0.4169683,,0,0.3229534,0.3229534,6.993539,-0.2186375,359.6984,W3,C4,16
,1,WRIST_ARM,GS2,G,0,10.5,1.68357,1.68357,0.3880292,,0,0.2757128,0.3193823,9.967577,-0.11886,351.134,W3,C4,17
,1,WRIST_ARM,GS2,G,0,10.5,1.531379,1.531379,0.444777,,0,0.2670543,0.2670543,9.925949,-0.1696497,354.958,W3,C4,18
,1,WRIST_ARM,GS2,G,0,10.5,3.467379,3.467379,0.4448061,,1,0.2670543,0.2670543,0.450823,-0.1358616,350.6776,W3,C4,19
,1,WRIST_ARM,GS2,G,5,10.5,3.298597,3.298597,0.5692858,,1,0.3030845,0.3030845,10.01281,-4.977373,328.3678,W3,C4,20
,1,WRIST_ARM,GS2,G,0,7.5,1.880817,1.880817,0.6812073,,0,0.3030845,0.3030845,7.031394,4.703314,16.11745,W3,C4,21
,1,WRIST_ARM,GS2,G,5,10.5,4.079676,4.079676,0.9739214,,1,0.3030845,0.3030845,0.5085728,0.02110863,328.5283,W3,C4,22
,1,WRIST_ARM,GS2,G,0,7.5,1.475017,1.475017,0.3734596,,0,0.3777846,2.091819,7.028583,4.640825,18.99006,W3,C4,23
,1,WRIST_ARM,GS2,G,0,10.5,1.656096,1.656096,0.251082,,0,0.3777846,2.091819,9.970903,-0.1639185,350.238,W3,C4,24
,1,WRIST_ARM,GS2,G,5,10.5,2.229905,2.229905,1.156822,,0,0.3453757,12.43909,0.4756355,0.01905107,329.0526,W3,C4,25
,1,WRIST_ARM,GS2,G,0,10.5,1.87748,1.87748,0.5117797,,0,0.2327954,3.178442,9.981242,4.696833,11.71199,W3,C4,26
,1,WRIST_ARM,GS2,G,5,7.5,2.576962,2.576962,0.6665897,,1,0.3058972,0.3058972,6.971591,-4.989028,326.1331,W3,C4,27
,1,WRIST_ARM,GS2,G,0,7.5,2.101984,2.101984,0.9854689,,0,0.3058972,0.3058972,7.061942,4.614151,19.30527,W3,C4,28
,1,WRIST_ARM,GS2,G,0,10.5,2.562982,2.562982,0.6526789,,1,0.3058972,0.3058972,0.4351434,-0.17831,348.1082,W3,C4,29
,1,WRIST_ARM,GS2,G,5,7.5,2.881594,2.881594,0.5412399,,1,0.3387753,0.2782345,0.5151318,-0.03026867,326.6423,W3,C4,30
,2,WRIST_ARM,GS2,G,0,7.5,3.079758,3.079758,0.73607,,0,0.2617692,2.986413,7.172433,0.03797698,343.174,W3,C4,1
,2,WRIST_ARM,GS2,G,0,7.5,2.155031,2.155031,0.4150557,,0,0.2617692,2.986413,7.036849,-0.03452885,353.6797,W3,C4,2
,2,WRIST_ARM,GS2,G,5,10.5,4.543488,4.543488,0.5561665,,1,0.2617692,2.986413,10.13066,-4.865301,325.9504,W3,C4,3
,2,WRIST_ARM,GS2,G,0,10.5,3.043617,3.043617,0.7751778,,0,0.3460357,0.3327577,9.961204,4.828292,8.95881,W3,C4,4
,2,WRIST_ARM,GS2,G,5,7.5,2.676615,2.676615,0.6953242,,0,0.3460357,0.3327577,0.3485267,0.1157403,321.912,W3,C4,5
,2,WRIST_ARM,GS2,G,0,10.5,2.641418,2.641418,0.6096703,,0,0.2488227,2.180459,10.02403,4.842893,6.945945,W3,C4,6
,2,WRIST_ARM,GS2,G,5,7.5,6.351808,6.351808,0.473206,,2,0.3541355,11.11829,7.168631,-4.916932,324.9939,W3,C4,7
,2,WRIST_ARM,GS2,G,0,7.5,2.42081,2.42081,0.7357481,,1,0.3440867,0.3440867,7.057321,4.764584,19.30203,W3,C4,8
,2,WRIST_ARM,GS2,G,5,10.5,3.410201,3.410201,0.5292903,,0,0.3440867,0.3440867,0.3957901,0.144402,325.9719,W3,C4,9
,2,WRIST_ARM,GS2,G,0,10.5,2.758961,2.758961,0.5013976,,0,0.3363529,0.3363529,10.00855,4.843564,10.1883,W3,C4,10
,2,WRIST_ARM,GS2,G,0,7.5,1.708828,1.708828,0.3478864,,0,0.3624808,3.25497,7.094903,-0.06672549,355.9582,W3,C4,11
,2,WRIST_ARM,GS2,G,5,10.5,2.452226,2.452226,0.4883435,,0,0.3624808,3.25497,10.0235,-4.838291,327.1646,W3,C4,12
,2,WRIST_ARM,GS2,G,0,10.5,2.952074,2.952074,0.5974079,,1,0.3624808,3.25497,10.11986,4.843902,1.084812,W3,C4,13
,2,WRIST_ARM,GS2,G,0,7.5,1.94886,1.94886,0.3888426,,0,0.2894305,0.2894305,0.4464966,-0.1084872,352.7659,W3,C4,14
,2,WRIST_ARM,GS2,G,0,10.5,2.99695,2.99695,0.4856836,,0,0.3665744,2.567772,0.4050736,-0.03957617,343.9525,W3,C4,15
,2,WRIST_ARM,GS2,G,0,7.5,6.262373,6.262373,0.5245074,,0,0.3115389,0.3371867,6.929502,-0.1422402,358.8116,W3,C4,16
,2,WRIST_ARM,GS2,G,0,7.5,1.838551,1.838551,0.5696332,,0,0.291816,0.2474701,7.035586,-0.08628464,352.3639,W3,C4,17
,2,WRIST_ARM,GS2,G,5,7.5,2.157699,2.157699,0.3461422,,0,0.291816,0.2474701,0.4101284,0.1474967,321.8808,W3,C4,18
,2,WRIST_ARM,GS2,G,0,7.5,3.410357,3.410357,0.6786834,,0,0.312578,0.312578,7.169517,4.824226,7.969162,W3,C4,19
,2,WRIST_ARM,GS2,G,0,7.5,3.619438,3.619438,0.5002337,,0,0.2197406,2.898564,7.004322,-0.1164839,359.3625,W3,C4,20
,2,WRIST_ARM,GS2,G,5,10.5,5.222506,5.222506,0.5566167,,0,0.2197406,2.898564,10.13653,-4.866282,322.9473,W3,C4,21
,2,WRIST_ARM,GS2,G,0,10.5,3.350847,3.350847,0.748218,,0,0.2197406,2.898564,0.3641711,-0.1438832,2.906192,W3,C4,22
,2,WRIST_ARM,GS2,G,0,10.5,3.066434,3.066434,0.6676807,,0,0.2981041,0.2981041,10.13074,0.03649271,338.8008,W3,C4,23
,2,WRIST_ARM,GS2,G,0,10.5,2.754798,2.754798,0.5414312,,0,0.2623927,3.232144,10.00646,-0.04532564,347.3414,W3,C4,24
,2,WRIST_ARM,GS2,G,5,7.5,3.4993,3.4993,0.962954,,0,0.2393553,14.73439,7.146514,-4.85732,325.1032,W3,C4,25
,2,WRIST_ARM,GS2,G,0,10.5,2.778318,2.778318,0.8572752,,0,0.2393553,14.73439,10.00005,4.834286,6.779898,W3,C4,26
,2,WRIST_ARM,GS2,G,5,10.5,36.94019,36.94019,0.404311,,1,0.2393553,14.73439,0.4465017,0.2017016,312.905,W3,C4,27
,2,WRIST_ARM,GS2,G,0,7.5,3.141091,3.141091,1.043544,,0,0.3701282,0.3701282,0.3110541,-0.1864856,8.711733,W3,C4,28
,2,WRIST_ARM,GS2,G,0,10.5,3.038331,3.038331,1.044407,,0,0.3455533,2.749613,10.1271,0.05699885,336.8429,W3,C4,29
,2,WRIST_ARM,GS2,G,5,7.5,2.380619,2.380619,0.5547039,,0,0.3455533,2.749613,7.088405,-4.867746,324.4506,W3,C4,30
,2,WRIST_ARM,GS2,G,0,10.5,5.987301,5.987301,0.5547039,,2,0.3157635,2.343705,10.07368,0.00492835,344.032,W3,C4,1
,2,WRIST_ARM,GS2,G,0,7.5,2.30898,2.30898,0.8194805,,0,0.3157635,2.343705,0.4816519,-0.07783818,2.252365,W3,C4,2
,2,WRIST_ARM,GS2,G,0,10.5,6.780903,6.780903,0.9182411,,1,0.3000157,0.3000157,10.07282,-0.03140926,345.692,W3,C4,3
,2,WRIST_ARM,GS2,G,0,7.5,1.976728,1.976728,0.7703468,,0,0.3000157,0.3000157,6.957154,-0.1131586,355.6295,W3,C4,4
,2,WRIST_ARM,GS2,G,0,7.5,1.642694,1.642694,0.5968731,,0,0.2456746,3.052956,0.4158224,-0.06640661,350.9569,W3,C4,5
,2,WRIST_ARM,GS2,G,5,10.5,8.714599,8.714599,0.403268,,2,0.2456746,3.052956,10.06425,-4.819822,321.4122,W3,C4,6
,2,WRIST_ARM,GS2,G,0,7.5,3.385492,3.385492,1.155024,,0,0.2768109,0.2768109,7.163507,4.850611,7.429373,W3,C4,7
,2,WRIST_ARM,GS2,G,0,7.5,4.580289,4.580289,2.224664,,0,0.2768109,0.2768109,0.3972438,-0.05675054,353.8755,W3,C4,8
,2,WRIST_ARM,GS2,G,0,7.5,2.770501,2.770501,0.6655968,,0,0.3056868,3.053271,7.10509,-0.01128519,346.5635,W3,C4,9
,2,WRIST_ARM,GS2,G,5,10.5,2.727895,2.727895,0.3888143,,0,0.2732256,12.28932,10.05547,-4.81001,322.1544,W3,C4,10
,2,WRIST_ARM,GS2,G,0,10.5,3.621024,3.621024,0.7223436,,0,0.2732256,12.28932,0.3795417,-0.1237208,2.479274,W3,C4,11
,2,WRIST_ARM,GS2,G,5,7.5,3.855983,3.855983,0.8466209,,0,0.2732256,12.28932,6.964215,-4.860392,322.0953,W3,C4,12
,2,WRIST_ARM,GS2,G,0,10.5,3.07566,3.07566,0.7216886,,0,0.268696,2.244486,10.0846,4.856469,2.315542,W3,C4,13
,2,WRIST_ARM,GS2,G,5,7.5,2.090058,2.090058,0.6676024,,0,0.3099312,14.68845,0.4384366,0.1735134,318.918,W3,C4,14
,2,WRIST_ARM,GS2,G,0,7.5,2.743121,2.743121,0.9302766,,0,0.3099312,14.68845,0.3128616,-0.1728451,6.448822,W3,C4,15
,2,WRIST_ARM,GS2,G,5,10.5,3.618951,3.618951,0.4296762,,0,0.3099312,14.68845,0.4330671,0.1468396,322.9369,W3,C4,16
,2,WRIST_ARM,GS2,G,0,10.5,2.01868,2.01868,0.6380327,,0,0.3099312,14.68845,10.11897,4.857722,356.4378,W3,C4,17
,2,WRIST_ARM,GS2,G,5,10.5,2.102415,2.102415,0.5975937,,0,0.3385756,12.42176,0.4555531,0.1354852,322.4043,W3,C4,18
,2,WRIST_ARM,GS2,G,0,7.5,1.989968,1.989968,0.7489943,,0,0.3087143,2.563637,7.129473,4.771368,13.71265,W3,C4,19
,2,WRIST_ARM,GS2,G,0,10.5,6.809466,6.809466,1.280684,,0,0.3087143,2.563637,0.477108,-0.0735507,353.9608,W3,C4,20
,2,WRIST_ARM,GS2,G,0,10.5,2.729573,2.729573,0.819756,,0,0.3033255,0.2461656,10.03545,-0.02110851,347.4269,W3,C4,21
,2,WRIST_ARM,GS2,G,0,10.5,3.965659,3.965659,0.6792361,,0,0.3033255,0.2461656,9.925937,-0.06315947,350.3505,W3,C4,22
,2,WRIST_ARM,GS2,G,0,7.5,3.036209,3.036209,0.5845204,,0,0.2261797,3.021913,7.070414,-0.08949852,355.3055,W3,C4,23
,2,WRIST_ARM,GS2,G,5,10.5,3.800968,3.800968,0.8887972,,0,0.2261797,3.021913,9.97273,-4.78929,325.5984,W3,C4,24
,2,WRIST_ARM,GS2,G,0,7.5,2.68697,2.68697,0.9998496,,0,0.2522945,0.2522945,7.162148,4.836419,7.686273,W3,C4,25
,2,WRIST_ARM,GS2,G,5,7.5,6.60113,6.60113,1.739105,,1,0.2522945,0.2522945,0.4330795,0.2031679,323.4796,W3,C4,26
,2,WRIST_ARM,GS2,G,0,10.5,6.205602,6.205602,0.8909371,,0,0.2508238,0.2508238,10.07226,4.960371,346.7577,W3,C4,27
,2,WRIST_ARM,GS2,G,5,7.5,2.689631,2.689631,1.001177,,0,0.2508238,0.2508238,0.4430482,0.2161441,317.4733,W3,C4,28
,2,WRIST_ARM,GS2,G,0,10.5,7.544615,7.544615,0.7883846,,2,0.3351023,2.531479,10.12017,4.92353,352.7261,W3,C4,29
,2,WRIST_ARM,GS2,G,5,7.5,3.632814,3.632814,0.8191061,,0,0.3002775,15.03486,6.990153,-4.7996,324.3759,W3,C4,30
,3,WRIST_ARM,GS2,G,0,7.5,1.253125,1.253125,0.6552176,,5,0.4060907,2.644782,7.066239,-0.2260309,352.2592,W3,C4,1
,3,WRIST_ARM,GS2,G,5,7.5,2.961615,2.961615,0.4575036,,1,0.4060907,2.644782,7.066577,-4.930254,326.0873,W3,C4,2
,3,WRIST_ARM,GS2,G,0,10.5,2.439564,2.439564,0.7843232,,0,0.4060907,2.644782,9.991803,4.690929,7.002832,W3,C4,3
,3,WRIST_ARM,GS2,G,5,7.5,3.519242,3.519242,0.8907309,,2,0.4060907,2.644782,7.013174,-4.939744,328.2063,W3,C4,4
