participant_id,technique,gesture_set,pointer_type,height,distance,checkpoint_time,mistake_count,d_from_center,d_from_center_with_spike,arm_distance,arm_height,wrist_angle,personalization_type,curveCombo,combo_index
14,WRIST_ARM,GS2,G,0,7.5,2.003299,0,0.2825139,5.451752,6.910749,-0.2316505,355.8384,W3,C4,26
14,WRIST_ARM,GS2,G,5,7.5,3.009425,0,0.2849021,14.86565,7.008963,-4.915088,322.9224,W3,C4,27
14,WRIST_ARM,GS2,G,0,10.5,2.879191,0,0.3198215,0.3198215,9.903727,4.636651,13.88868,W3,C4,28
14,WRIST_ARM,GS2,G,0,7.5,2.188355,0,0.3305936,0.3305936,7.005047,-0.2060661,350.4359,W3,C4,29
14,WRIST_ARM,GS2,G,5,10.5,3.271337,0,0.3305936,0.3305936,9.833824,-4.890509,322.5151,W3,C4,30
14,WRIST_ARM,GS2,G,0,7.5,2.183135,0,0.2933047,0.2933047,7.068395,-0.2066433,353.4661,W3,C4,1
14,WRIST_ARM,GS2,G,0,10.5,1.688646,0,0.2869811,0.2869811,9.924243,-0.1294515,352.7126,W3,C4,2
14,WRIST_ARM,GS2,G,0,7.5,1.292099,0,0.2869811,0.2869811,0.5213587,-0.1783096,357.4782,W3,C4,3
14,WRIST_ARM,GS2,G,5,7.5,1.949552,0,0.2580826,0.2580826,6.949065,-4.866516,325.5434,W3,C4,4
14,WRIST_ARM,GS2,G,0,7.5,3.184859,1,0.2580826,0.2580826,7.152061,4.671166,14.4903,W3,C4,5
14,WRIST_ARM,GS2,G,0,10.5,2.924883,0,0.2784041,0.2784041,0.6505222,-0.06139696,352.7806,W3,C4,6
14,WRIST_ARM,GS2,G,0,7.5,1.588685,0,0.3812259,3.361388,7.052639,-0.1651257,356.3183,W3,C4,7
14,WRIST_ARM,GS2,G,0,7.5,1.767288,0,0.3812259,3.361388,6.944573,-0.150197,356.4673,W3,C4,8
14,WRIST_ARM,GS2,G,5,7.5,1.672119,0,0.3812259,3.361388,7.002034,-4.878949,324.6675,W3,C4,9
14,WRIST_ARM,GS2,G,0,10.5,1.766914,0,0.3487643,0.3123424,9.920508,4.692664,14.71421,W3,C4,10
14,WRIST_ARM,GS2,G,5,10.5,2.283598,0,0.3487643,0.3123424,9.980997,-4.845979,325.8782,W3,C4,11
14,WRIST_ARM,GS2,G,0,7.5,2.19871,0,0.3487643,0.3123424,0.5156772,-0.3562979,31.77382,W3,C4,12
14,WRIST_ARM,GS2,G,0,7.5,1.741816,0,0.3487643,0.3123424,6.958408,-0.1167964,2.332281,W3,C4,13
14,WRIST_ARM,GS2,G,5,10.5,3.40957,0,0.3487643,0.3123424,9.900437,-4.750964,326.617,W3,C4,14
14,WRIST_ARM,GS2,G,0,7.5,1.80972,0,0.3085338,0.3310225,6.974274,4.697676,26.43433,W3,C4,15
14,WRIST_ARM,GS2,G,5,10.5,2.562001,0,0.3085338,0.3310225,9.914901,-4.780167,326.4684,W3,C4,16
14,WRIST_ARM,GS2,G,0,10.5,2.310216,0,0.318273,0.318273,9.931962,4.74235,17.49524,W3,C4,17
14,WRIST_ARM,GS2,G,0,10.5,2.159252,0,0.3722284,4.598296,9.765611,-0.07836199,351.9109,W3,C4,18
14,WRIST_ARM,GS2,G,0,10.5,2.437595,0,0.3722284,4.598296,9.94305,-0.09961843,352.8726,W3,C4,19
14,WRIST_ARM,GS2,G,0,10.5,2.045152,0,0.3722284,4.598296,9.835661,-0.09418845,354.8624,W3,C4,20
14,WRIST_ARM,GS2,G,5,7.5,2.52207,0,0.2893209,0.3414409,7.026448,-4.845678,324.2067,W3,C4,21
